num_images: 4723695
min_concept_probability: ---
class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
60,47bd0d,541,50.09931765988921,8.69159132347505
61,47e66e214,402,48.86007946766175,2.340070378109448
62,87fd,650,43.21713187999999,-90.49974006153846
63,5486704,345,49.31892592753626,-123.0657339884059
64,87525,435,40.78015332873561,-111.8204452045977
65,4652539c,571,55.66787553239927,12.540793108581436
66,882c4,503,43.173459926441375,-80.33903065805166
67,808f7e14,889,37.75637083577055,-122.42830136782912
68,47d88c,300,51.91747842333331,0.26463677999999996
69,883b2d3c,375,42.326696562666676,-83.04974852533316
70,132f61b3,519,41.89455646820813,12.485936616570326
71,89e23,121,43.0505589586777,-71.736304553719
72,00997fc,918,-22.94579722222224,-43.1918929760348
73,8887,623,33.5164426372392,-88.1990629919745
74,0c47c,722,28.407765711911328,-14.020945886426581
75,1347d,191,41.01208703664921,17.145248712041884
76,6001399,898,34.685796161469966,135.83779552561253
77,54950a0c,743,45.51492225437418,-122.67069164737534
78,8c134,446,16.229230899103136,-61.608038690582994
79,882b34d6c,463,43.643367676025896,-79.3871243974081
80,47a85d,100,52.310995469999995,13.257293549999995
81,487604c45,281,51.500968476868316,-0.1254938825622776
82,89c694,723,40.10130025172888,-75.43993765006918
83,89d3124,549,42.88620738433519,-78.87554115664854
84,89e43,386,41.887264937823815,-71.7863241398962
85,880e2cb1,608,41.88798268914481,-87.63057845888154
86,80c291,196,34.2532030510204,-118.44906099489805
87,34693d5,55,24.149236236363635,120.69355290909085
88,149f,934,37.392369009635935,23.053611219486058
89,4887c7a4,421,55.94515745130641,-3.2115413752969117
90,0d6dc,824,37.6382858434465,-3.949993350728164
91,91ac,707,-8.967046115983038,-77.92042555304124
92,30e29ecc,482,13.748640439834006,100.53537395850626
93,48791,429,53.55885564102559,-1.0597827692307675
94,151dd,338,32.96752724260361,35.093999624260384
95,549034,142,47.54912935915496,-122.6638768591549
96,89c259afc,140,40.747739821428546,-73.9933333357143
97,4652524,773,55.7116694139715,12.549113882276858
98,132eb,940,43.0884905840426,12.35426561276595
99,0d0dd1,764,36.54027135732983,-6.294285946335072
100,486bc,596,50.720727404362385,-4.739126176174499
101,487ac4,260,53.08607724230773,-2.979363138461538
102,478e39b,470,46.94882099361711,7.438075472340419
103,35f05294,916,39.90619110480326,116.38981364410523
104,486ac4,542,50.120220097785996,-5.567605095940961
105,6018454,62,35.35531329032258,139.5388562096774
106,883b2d24,370,42.32803647297299,-83.04320541621622
107,4d2a4,333,45.30157181981983,-79.39015499399405
108,89c2588b,216,40.7769535601852,-73.98035585648144
109,477dc,801,44.48352733458172,12.2450277690387
110,8740c,73,38.8745107671233,-107.89838253424654
111,89c8d,732,40.28590729644805,-76.90574210519115
112,47903,554,47.335312420577566,7.929028781588456
113,8834f22c,246,40.443563804878025,-79.95541162195123
114,808f7e25,133,37.7659419774436,-122.41579725563909
115,882b32c,255,43.73246550588231,-79.39886433725489
116,aa6e5,125,-42.69123882400001,146.67481676000003
117,0d2f5,610,42.34496965245898,-8.886208601639359
118,6b12ae14,986,-33.87420150912776,151.2138384787021
119,89e47,993,42.082930697885175,-71.33702539073526
120,880514,616,42.96693278896103,-87.91700397077923
121,47841c,578,45.89744933564013,9.33968624567474
122,89c3a4,360,40.79291841666665,-74.48638237499993
123,396db1,557,26.953425064631954,75.83636414183124
124,4709c9,385,51.05380589610392,13.811090605194803
125,3bcb94,813,17.42761010209108,78.42848233087324
126,88614,880,35.39825024659104,-85.98343012613624
127,3ae25c,896,6.907917743303556,79.86730302455359
128,0d394,496,41.49995185282255,-5.855115143145165
129,548673c9,127,49.26791462992124,-123.1409961732284
130,9667,242,-35.422663586776864,-72.36744648347103
131,4791d,427,47.34617417564403,7.594714536299768
132,009bd57,493,-22.96968106288039,-43.200659582150024
133,48781,381,52.837398383202085,-0.2837483464566931
134,47bd74,805,49.88944178385088,8.652033258385108
135,0d51d,695,43.27650386906476,-2.255274271942444
136,48715c,595,51.412928749579805,-1.8236735394957995
137,14d3,817,39.82311870379439,32.78725508567926
138,3442a9b,657,25.033626520547923,121.50392555098924
139,89e37754,947,42.36432572544876,-71.10244308447731
140,47bed,524,50.894286631679506,7.194805566793903
141,8e3f9bb,244,4.657449418032789,-74.08869214754093
142,94c84,87,-22.21884262068966,-47.28027460919541
143,886b44,76,39.674471131578976,-86.03016882894737
144,880fd31,636,41.9255601336478,-87.6469692657232
145,132f6057,227,41.906200277533024,12.47571877973568
146,132a2cb4,216,43.31848719444445,11.333116916666668
147,1844,928,-4.907740753232765,39.217180729525865
148,89acf5c,565,35.7880595221239,-78.6760839132742
149,80c2c7b4,837,34.049658136200684,-118.25678234647535
150,60188c2c,438,35.71734396575351,139.77085320547948
151,3553,957,34.28398496865212,134.11907544409613
152,5490143,430,47.68164851627905,-122.36110147906984
153,0c6bc,912,28.668629014254424,-17.860353083333315
154,47e66feb,449,48.87348594209355,2.297195641425391
155,864e98c,938,32.78363534968016,-96.7732983422175
156,8823c,622,43.330012310289284,-83.8732517877814
157,39fc,538,23.355504598512987,88.68973626579913
158,47ba3,909,51.972861407040796,8.486319641364117
159,12ba6c,492,42.29215472764222,3.2853792378048783
160,80e95,792,34.524148143939335,-119.98778786363633
161,3727,468,25.812377850427318,100.13524541880346
162,808e1c,197,36.96567973604057,-121.73276529949233
163,87d57f,964,35.14389829253108,-90.04770733402474
164,0d6048ec,842,39.456735592636576,-0.3532094976247038
165,4873a1,840,50.71573108690475,-1.8913669357142853
166,6d38afdc,343,-41.296001536443164,174.77797732653045
167,89d4cbc,322,43.661242602484464,-79.31142310559007
168,89c6c629,282,39.95194797872336,-75.15909066312065
169,478c649,438,46.23386909132422,6.116060915525106
170,80daf9,693,33.693749399711464,-116.26496258441564
171,67,709,13.897449370944996,145.0139619746122
172,47e5f,790,48.4730834291139,2.6368983126582255
173,484494,908,51.90443117621137,-8.499805520925117
174,487684,853,51.42132375498239,-0.8714662473622512
175,1833,778,-2.5516897506426726,34.97588079948581
176,915f4,561,-16.42348911408203,-68.0182906399288
177,12a4a293,926,41.39422400539952,2.1620838423326085
178,8f73,589,12.598150758913397,-85.97530583531415
179,0d16c,579,38.8599262780656,-6.909979032815183
180,0c4084,472,27.837888038135546,-15.696614849576282
181,467d,798,63.6317080137844,20.553651723057666
182,13474,762,40.5839755367454,16.747772490813627
183,47e66fd5,82,48.86015731707318,2.319061585365853
184,80c2bf1,291,34.113181288659796,-118.3379854776631
185,47e67ad,416,48.84661821634617,2.2468128149038487
186,47771,655,47.260168442747975,12.728480337404562
187,6b3c,745,-36.53345781476515,149.43026046442958
188,8809c,108,41.649154935185166,-89.57520839814815
189,80c284,434,34.378000509216626,-118.56405597235023
190,886467c,114,36.181672666666685,-86.75549813157896
191,47ddf,573,50.217215862129066,1.5963138830715533
192,47d77,876,52.89586043949784,0.959246737442921
193,87474,367,39.04159155040864,-108.53450322888284
194,470cc,250,49.35544333600003,15.017158880000002
195,4889f,782,55.58964849360611,-5.2093393069053695
196,47a81,112,52.09017737500001,13.676416133928582
197,87b6f,743,36.169193772543686,-95.94291454777932
198,487644,880,51.77060885568183,-0.4829211931818179
199,80deaac,561,32.76262814616752,-117.19938664171107
200,487e6c,980,55.02800449693877,-1.4443944265306108
201,12a4a259,476,41.37881043697477,2.1726885861344525
202,6b0d54,642,-33.6656012803738,151.28015818380075
203,48794c,73,53.96655235616443,-1.3707653013698626
204,86e74,989,31.771200273003018,-106.40809180283111
205,4cb4c,861,43.79924007084786,-72.15307598490124
206,0d1ecb7,311,38.69307469774921,-9.217808356913185
207,132f61ad,245,41.8999752612245,12.48637262857142
208,88134,441,40.30593732426305,-86.71084181179144
209,132a53,805,43.76244968944103,11.265265481987583
210,47b813,412,52.22684768689324,6.8605773810679604
211,487605424,156,51.49601625641027,-0.17209483974358966
212,4879c3c,788,52.947758828680264,-1.1402373565989818
213,89c2588fc,534,40.78146902059929,-73.97301283520619
214,95bcb59,899,-34.582128392658504,-58.42662393770845
215,12a4a2dc,553,41.40480187522604,2.1765095858951216
216,52b332d,654,44.96490632262998,-93.28761260703362
217,4cc91a47,182,45.504039994505476,-73.57468111538459
218,487bb19,943,53.46925449416753,-2.231027910922584
219,53716ffc,560,51.04724557857147,-114.0638907553573
220,4786f,972,45.461633305555615,8.986896886831268
221,87d8b314,310,38.627513258064454,-90.2007603451614
222,346801,458,24.955798495633136,121.55832113755483
223,14cab9c4,643,41.01483660031105,28.982358937791577
224,808e41c,387,36.986186431524544,-122.05822632299736
225,6019bc,156,35.112225698717936,139.08825841025643
226,6b9150c,707,-27.48211139038181,153.00093161103243
227,47b2c,812,54.529251157635485,10.453473153940887
228,486ef,778,51.73060586246794,-4.1149640642673635
229,7c0015,407,21.394139481572473,-157.73067223587225
230,48775c,323,52.619372315789455,-1.2738793467492258
231,0d0b,680,35.32558161470586,-5.497937333823525
232,133b5,199,40.729475402010095,13.886355115577906
233,89c258feb,517,40.758627162475854,-73.97800155319159
234,aa6d,862,-43.079419247099736,147.54432890139213
235,8085875c,363,37.76469771900823,-122.46318517079884
236,46416e84,820,59.909950906097386,10.732174452439041
237,6d0d474,192,-36.863044906249975,174.7199220260416
238,47decbc,865,51.282637171098216,1.07399445433526
239,3bbb,299,13.455947210702334,75.67019559866218
240,40b1ff3,403,44.433440109181085,26.10723281389581
241,89e654,710,41.76738316619711,-72.63706709718302
242,89cea4,612,40.81943139215688,-77.84572678921583
243,4770b,136,46.795959375000024,13.446110647058818
244,132d7,583,43.65683168782164,13.384344612349919
245,31da196c,231,1.2765847835497834,103.84136767099568
246,47e66e4c,575,48.88307719652179,2.3313138278260856
247,47b18f19,360,53.554758986111146,9.991293522222207
248,95a3354,898,-34.60568323162586,-58.366448211581464
249,80dcd7d6c,677,33.812508745938,-117.9201942673565
250,46a4,142,61.48062069014084,35.2812815633803
251,6b915ac,113,-27.528837353982304,153.0389884513274
252,8830ec,655,41.41684563816796,-81.76815142290071
253,132f61a63,828,41.90313972584495,12.495794961352658
254,3402f84,179,23.120418905027908,113.23030570391056
255,35b270d,145,31.227354606896558,121.52263787586213
256,487be5,345,53.83854464637684,-1.7970117130434784
257,12b59,436,44.12751166513764,4.918136972477069
258,89c2f43,725,40.82870948689658,-73.92725046068985
259,89b1115,627,37.54877126953743,-77.45571469856456
260,865cb,829,29.810183177322106,-97.98995331724979
261,60191,572,35.59981669230768,139.26937877272738
262,487931ac,828,53.95639041304347,-1.0814888502415476
263,54867164,649,49.2728077318952,-123.1039687627119
264,47c5b73c,664,52.08371122138536,4.31631300301206
265,80c24,698,34.72710535530086,-118.30694928653284
266,463a3,876,58.91168622945209,5.759581707762552
267,47b257,896,54.3265188348214,10.138728383928571
268,4cb895dd,531,46.812807900188375,-71.20436434274949
269,4873f4,155,51.0665776451613,-1.5661801161290314
270,465f9d44,277,59.34268470036107,18.0755477833935
271,4cd24,390,45.153110035897406,-76.1692879717949
272,60197,862,35.38653823085858,138.81431463689125
273,926c,962,-3.089890021829524,-59.99633877130948
274,1519,838,33.551878996420086,36.298249112171796
275,3fb,897,31.447746914158227,52.4051939052397
276,5486721,127,49.3004258188976,-123.15615114960629
277,009bd1,216,-23.007980166666673,-43.31414757407405
278,4887c78f,714,55.95235559523805,-3.1889753837535038
279,87f1,274,43.223592963503634,-93.15461621532846
280,89e5a4,307,41.467401208469106,-71.32691157328999
281,6b12ae3b,712,-33.874271235955064,151.20061930758402
282,89e378c,157,42.32672227388539,-71.17505549681528
283,880fd3a4,294,41.93879582653054,-87.64351053401367
284,87d57d,198,35.06392150505047,-90.02780458585866
285,34e57,873,26.207859198167224,127.70320701718208
286,96634,598,-34.00304146321077,-70.76362363879602
287,88f4d,141,33.46746585106382,-84.78933384397159
288,8ea4,262,18.31506049618321,-69.34398491984729
289,47fdc,540,46.58313409444442,0.36342278888888857
290,12b67,909,43.5989043773377,4.5605458239824035
291,071c,181,-10.943721541436462,-37.07246615469612
292,47c6097,466,52.35722585407719,4.927494635193127
293,48884c,862,55.8794782169374,-4.422321639211138
294,85f4,572,17.477698335664314,-91.67109886713301
295,47b8bc,857,51.43921862893823,6.7356399533255455
296,895,276,21.812913420289863,-72.18632006884047
297,48d1,957,63.96424870010448,-17.89670694252874
298,4cd5c,616,45.44183861688311,-78.64243944967546
299,47c609e4,536,52.36130293656716,4.874695602611945
300,80dd27,345,33.71470918550725,-117.9824540347825
301,882b350c,411,43.6312474671533,-79.41855922627737
302,89c2598d,696,40.72555472557464,-74.0035358060342
303,89b6f,516,38.502247817829456,-77.39003301937983
304,487754,198,52.60193808585857,-1.4928683080808065
305,479df,303,48.013472627062676,11.767686366336626
306,8633,401,33.92728748379053,-93.18422002493762
307,4887c79a4,434,55.94879870506917,-3.1969813456221234
308,46b54a5c,737,55.75608522252373,37.62102168385349
309,397477,451,27.185341813747254,78.00361478713964
310,47bf244,633,50.92081240600314,6.959987148499225
311,48670c3c,379,53.34207859894461,-6.286532467018466
312,880fc5,321,42.086307915887815,-87.73865039252341
313,89c2bc,244,41.1417055819672,-73.7712981393443
314,48761cb7,997,51.52249750551658,-0.07292994984954869
315,6b15,716,-35.27477869692737,150.5091551354749
316,89c13,408,39.80461507352936,-74.82408918872547
317,89c25983,669,40.722821496263066,-73.98660008071748
318,4879bc,403,53.14212818610424,-1.1028609627791568
319,4876047,711,51.46282707313641,-0.10808579887482435
320,0d5092c,702,42.81800006837606,-1.6460692407407402
321,89c25989,944,40.7204633040254,-73.9980803633476
322,477eb1c1,380,45.442923865789474,12.32462350526317
323,47e6d,521,49.121163147792686,1.5707462687140135
324,80c2ba9,325,33.98397464307686,-118.4529573446154
325,89acc2c,987,35.91314232826744,-79.0468401833841
326,601845f,361,35.31337460664816,139.53970802493095
327,89bab,464,36.76760947198274,-76.23527204525872
328,88414,205,38.92937306341468,-84.06526566829261
329,4cc91a51,319,45.50596447648907,-73.56000112539193
330,14a04,503,37.86966669781303,23.01552147713717
331,47c494,571,51.517744978984254,3.602018851138353
332,535d,981,46.915178681957215,-113.86901720897059
333,009bf,92,-22.99339790217391,-43.57158752173913
334,6d318a3c,637,-43.53035206122448,172.63439265620084
335,54906ab34,264,47.61040922348487,-122.33845053030285
336,80dbf4,955,33.085135207329884,-117.03997728376952
337,6b12ae664,332,-33.85815685240965,151.214396512048
338,48d674d4,265,64.15030404150943,-21.9317701018868
339,808f1,793,37.305508891551106,-122.4086940605296
340,880e2caf,984,41.88797293800816,-87.62580672459326
341,3574,903,35.52205385160586,126.8245564850498
342,89ddb,360,42.16688526944442,-74.03956860000001
343,8c2a5d,211,10.556794748815163,-66.94581600947875
344,80914,371,37.40125155256064,-120.57541422911041
345,88607,219,34.99156351598177,-85.18176478995431
346,476da4,786,48.17548670610687,16.260050730279907
347,46416c4,429,59.90532984149187,10.689778200466195
348,905,116,-6.489472025862067,-79.97621008620692
349,808fb44,318,37.322823342767265,-122.05326458176107
350,88074,725,43.45830810344827,-89.74067847862065
351,47b18f1d,378,53.55085094708994,9.99506435185186
352,9662cf6c,332,-33.42057328915664,-70.60517160843372
353,3afb,334,8.09475208083833,81.0777091407186
354,35f04c,832,39.88176484254804,116.36862478365393
355,3554c,563,34.738478809946685,134.73510299822402
356,0d415,421,40.97927636817106,-3.922746933491687
357,487134,267,51.77606107116107,-1.62968383895131
358,6ad6c,735,-37.71514699591842,144.5493794734692
359,600108d4,374,34.99540364973263,135.78383893048127
360,549a7,514,47.42483736964981,-121.36647600778207
361,8085807dc,423,37.7839889007092,-122.40069677541383
362,89dd3c,374,41.6893215026738,-73.92853726203208
363,9662cf1,155,-33.4215078,-70.58663243870967
364,3449,138,29.070320086956507,119.1994308985507
365,6ad634,185,-37.700284994594625,145.20155837297295
366,8f1,844,11.724715888625601,-83.12820236729839
367,600107f,287,35.03159697212545,135.74043232055757
368,465f764,403,59.31636315384607,17.986257270471448
369,89e37a0b,182,42.35219204395602,-71.07607507692306
370,2e79,251,-7.838466422310755,112.17849425896424
371,12994c,349,38.93494339255012,1.2706769598853862
372,6b97,889,-27.69316577727775,152.33413248143984
373,4797064,901,49.00584537957821,8.405078679245289
374,3468b,634,23.860525785488917,121.52178445741325
375,477eb1f,222,45.44859295945944,12.339424864864863
376,47c39,404,51.06420363861386,4.067043596534649
377,88c314,818,27.469492389975574,-82.63437658924202
378,479e7594,341,48.14848079765399,11.586483187683276
379,471644,306,50.0281013986928,20.04889355555555
380,132a2cd,468,43.32684602350432,11.329098489316204
381,5486719c,235,49.28937179148938,-123.11022509787244
382,48d674b,489,64.13505071370155,-21.90067164212682
383,8864674,126,36.18540280158733,-86.79356137301583
384,18c,671,-13.994596737704924,37.780821730253365
385,80ea4,913,35.35263014129239,-119.02469808871864
386,323b7,849,5.96772689399293,116.08565257126035
387,8620a611c,627,29.95811434290271,-90.06395227113268
388,487477,729,50.89864453772286,-1.4144023909465022
389,88cd79b4,362,23.14156913535912,-82.3586814530387
390,60017,208,35.0762721105769,136.03632556249994
391,1eec,736,-25.92733579755436,30.90029433967396
392,8830d,820,41.145867025609746,-81.60447027560976
393,89c258f64,658,40.76822678115494,-73.98199779787258
394,871344,622,38.83142301125406,-104.79363435691313
395,15035,229,31.583504087336298,35.68721828820953
396,194c,371,-18.162341048517543,25.913626088948803
397,9689d9,88,-33.04482668181817,-71.42836432954549
398,47a851c1,628,52.52078664012723,13.37911665923562
399,488c5,285,57.4157749859649,-6.626859498245616
400,47a6fd,95,51.23001735789474,12.447578473684208
401,5f0ac,763,43.04553870511143,140.9954767142858
402,46416e5,700,59.918407088571435,10.772995325714279
403,8f4e44,957,20.606543665621718,-87.09522140334367
404,94f694,765,-25.570953935947678,-54.569051320261515
405,47e3c,163,48.44133743558288,1.0288548098159491
406,6ad643c,189,-37.79740755026457,145.01989785185197
407,89b7b70c,982,38.88300852749489,-77.03943379735227
408,601845d,386,35.31882467098445,139.55376189637286
409,47e0b,293,49.90398899658704,1.124184573378838
410,89c25944,774,40.72553383333333,-73.95445385271326
411,47b9d,112,52.212662169642826,7.664808303571426
412,471e4,145,53.24778283448279,22.012385434482766
413,8f4e5c,486,20.55406004938272,-86.97737864197546
414,12b5d,401,43.90339952867829,4.553542483790529
415,19cc,165,-2.879236963636367,34.2645225030303
416,47c5ef,678,52.394823952802426,4.629823199115044
417,0d2eb,133,43.22193498496243,-9.000298353383457
418,47c3e4,889,51.020142791900994,4.4983247626546765
419,0d4eb,309,43.462300190938535,-3.538206524271844
420,47823,152,45.842059559210554,10.507183822368418
421,3442abbc,865,25.04040131676303,121.56455932023107
422,463e4,875,60.75974231199994,7.169286027428568
423,88e78099,872,28.419460651376067,-81.58066640710965
424,0d42288c,828,40.42750632971012,-3.6989100012077207
425,3ae3c,366,6.791582674863389,80.62116865846991
426,4813c,601,48.708102272878456,-3.9004539301164747
427,548673cd,174,49.27425048275857,-123.13800737356325
428,945c,573,-25.540918071553214,-57.42004979930192
429,8657,411,32.13105670072995,-99.95105196593666
430,935a34,666,-15.797134174174143,-47.95911795495512
431,47084,727,51.575477605226936,14.17107891884457
432,48670e9d,735,53.343380002721126,-6.264252159183674
433,53775c,734,51.392805903269775,-116.21804028201622
434,47a84e21,666,52.519137690690705,13.408618567567553
435,48714c,195,51.589467102564065,-1.605599964102564
436,549043,774,47.50347637726093,-122.29699624030992
437,842ac,331,22.06842410271905,-100.98620422658615
438,88646c,829,36.15407304342577,-86.68784094571771
439,48761b35,698,51.51776601432659,-0.12041777936962769
440,89e11,440,42.89522212272725,-72.56034542272724
441,89c25a7,778,40.69258337275065,-74.01896166066828
442,34017ab,80,22.162245437499998,113.55651107500003
443,54861,975,49.19582997538468,-123.2315529846154
444,00ac,218,-18.468856389908286,-43.496745619266036
445,475a7c,662,44.8197076283988,20.48486000755284
446,4786c6ae9,519,45.46439577456644,9.190125709055874
447,80c75,474,36.5947989198312,-117.06114310548514
448,808e404,723,36.977608533886624,-122.02421884509012
449,883f4,466,40.016134594420556,-84.03046128111586
450,88cd784,84,23.157960904761886,-82.37069444047613
451,6ad44,903,-38.20028893576959,144.4594670332227
452,4876053c,488,51.501136924180294,-0.15931536475409838
453,8716c,98,37.363557285714286,-105.37211217346942
454,487b64,666,54.029716025525445,-2.8059287822822867
455,487604c4c,946,51.50030645771673,-0.12754965644820318
456,54901545c,698,47.62026089541555,-122.35044088825224
457,aa6e1,191,-42.778114685863834,147.29616753403138
458,12a4a2fec,336,41.384184514880886,2.1809446488095245
459,3402ff,727,23.127744541953227,113.32463916643749
460,882b34d3,852,43.647283531690306,-79.38351429107982
461,8085873,960,37.7894697791665,-122.4555182562503
462,4877ac,856,52.049831397196236,-0.7199086273364489
463,40e4,514,47.29640138326856,39.285580315175096
464,808f877,61,37.8195224262295,-122.23609247540983
465,312d,198,21.279516727272732,102.69053147474739
466,8085807f,440,37.7808302386364,-122.39804335227272
467,465f9d1,284,59.363176221830976,18.058487447183115
468,549d,405,48.22606359506172,-119.00220508148136
469,2e6b,459,-6.095483599128545,106.77442438126354
470,88464,460,38.51223588478264,-82.47119400434785
471,942c,567,-31.246643985890636,-64.59025397530866
472,47c42c,947,51.83656350897564,4.666346383315736
473,8e81,589,10.356479730050934,-68.00856054329356
474,2a32a54,591,-31.94928871235194,115.83514995600669
475,47c099,845,50.77957969230761,6.081123142011842
476,47d744,527,52.932105521821626,1.2747326451612888
477,80dcdb,127,33.77009281102364,-117.79699512598428
478,808f9efc,816,37.546473515931346,-122.30262157352908
479,0d5914b,349,41.667962237822366,-0.8983808997134665
480,46419,397,60.22099951385384,11.120500012594444
481,181,343,-2.735545912536444,40.50130051311954
482,47c9ccc,74,53.23771979729729,6.511520148648652
483,48886c,297,55.8304552525252,-4.027848673400676
484,12ce4,190,43.55524545263158,7.126807873684209
485,54bec,263,44.445311802281395,-121.17530854372629
486,8649,790,32.349848326582155,-95.77181162405105
487,47e66f4,288,48.908775201388835,2.3040011493055528
488,87220d,799,35.085578001251584,-106.65591945431783
489,31da18c,152,1.2831055328947365,103.87171502631583
490,47a851db,546,52.514596168498215,13.392004844322338
491,89b7b44,705,38.87794097588655,-77.11527224822686
492,132f61a9,647,41.9047185131375,12.492900361669243
493,47c41,857,51.43798848191373,4.480844728121342
494,4783c,797,46.08185607026348,9.99929546549559
495,478db,232,46.77023863362069,6.363172159482759
496,89c25a39,263,40.700407490494285,-73.99677433079853
497,346c4,959,23.57137714389988,119.61782033576655
498,80bf4,290,36.90471438620692,-117.43984662413811
499,88344,758,40.53919010290236,-80.28321648284978
500,87d8b2c,632,38.62684531645565,-90.18272784651911
501,89c253,660,40.7153623954546,-74.17060929848476
502,33af,538,10.702026444237932,122.61712772118958
503,864db,114,33.29638785087719,-97.1960572982456
504,89c258f5,422,40.772160056871996,-73.98058393601899
505,89c83,466,39.378741431330425,-76.9625521716737
506,89e3784,636,42.35200449056601,-71.16583185377361
507,80997,798,39.22805742230578,-120.03049220927322
508,346e9,717,23.40795247977691,120.37561915202245
509,0d246c,541,41.1712580591497,-8.682250475046205
510,48774a4,70,52.374582657142874,-1.4971504142857137
511,89b7b7b9,248,38.904483241935495,-77.0418338669355
512,47885,380,45.15764095526314,7.434167831578945
513,85d1ffc,648,19.359443273148173,-99.16980862808634
514,357cbc,699,37.61070955221739,127.03658291988546
515,8f744,708,11.804322518361603,-85.94718057062165
516,486b0c,649,50.45118583513102,-5.055347117103234
517,89e77,229,42.12975644978166,-73.32311655458508
518,4ca5,514,45.96815389494158,-66.91329458171205
519,3bae14c,59,12.912436983050853,77.63235220338981
520,1e7c,583,-33.84879386620929,24.3433319914237
521,345d4c,967,25.156466720785964,121.7323510837641
522,3434,758,29.944233245382524,117.85578087335088
523,47e67214,549,48.84053592531874,2.3818622805100165
524,60188d5,278,35.728508043165476,139.70680754316527
525,4724,861,51.49879484785133,22.889054787456484
526,47c5b724,724,52.077517168508344,4.3126988812154625
527,809fb9c,794,40.76962528589416,-119.21795824685167
528,8830fa4,468,41.507705254273475,-81.67546830341882
529,6019a4,622,35.25119314147908,139.10413830064317
530,48761b51,432,51.52203278240736,-0.10254202777777766
531,465ac,408,58.00389634313722,13.14742279166667
532,3174c,106,10.981176132075472,106.74214239622637
533,0d623c,310,38.39153668709674,-0.41332605806451606
534,808444,595,38.52374485042015,-122.64267598319351
535,5490145,977,47.66634744114633,-122.34466675946774
536,6b12a7,332,-33.7416389427711,151.10461045180728
537,9521,281,-28.37541936654803,-49.21345855871883
538,0d422874,820,40.41711371463415,-3.7165197987804883
539,480cc,499,49.630761803607164,-1.708873340681363
540,4889b4,194,55.85012912371132,-4.644349438144327
541,12b6af4,519,43.6152883680155,3.8755569152215714
