num_images: 4723695
min_concept_probability: ---
class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
47,477e9,336,45.17954727380955,12.259441889880959
48,6ad67,3461,-37.881414922565604,144.98150598497588
49,478fc,4386,46.825902340857226,8.07948412836295
50,8085871,558,37.77999480286737,-122.48061222759861
51,475c,3743,44.5953605802833,19.4787200502271
52,80e94,3643,34.441663616250395,-119.77288710321162
53,4741df,363,47.50750724793393,18.997002972451796
54,4659,1683,58.33837765894254,15.828492502673827
55,808f7e1,3344,37.76058299730856,-122.43224856489165
56,89c2599c,3868,40.731357740951424,-73.98961933247172
57,48766c,1187,51.591813467565366,-0.46250302611625926
58,0d19334,2555,38.729213317025696,-9.157033102152637
59,89e3b,1652,42.69431538922505,-71.40135866646486
60,4799b,492,48.763460296748065,9.677394676829243
61,47bd0d,541,50.09931765988921,8.69159132347505
62,47e66e21,3104,48.85764000708888,2.3410544133376945
63,87fc,2503,43.93510858969247,-91.28364821853764
64,5486704,345,49.31892592753626,-123.0657339884059
65,87524,1986,40.6698144627392,-111.65481827744193
66,465253c,2380,55.676944363865616,12.534292586974772
67,882d,3453,43.02981337532582,-79.94432510744302
68,47d89,1163,51.82696314961308,0.16824192949269137
69,883b4,4189,42.2928866073048,-83.1487177261882
70,132f61b4,3677,41.891524967636585,12.48962732689693
71,89e24,1535,43.08081099218253,-71.48735570423469
72,00994,4294,-22.860019681416084,-43.23928760875656
73,8884,1265,33.41863760316209,-88.60608130592875
74,0c47,3680,28.777232311956602,-13.814157625543555
75,1347,3618,40.71056862382533,17.21086532310661
76,60013,1693,34.67680832191387,135.81919523095132
77,54950a0c,743,45.51492225437418,-122.67069164737534
78,8c14,1705,16.4954614656892,-61.83847061583578
79,882b34d4,2934,43.6447789209269,-79.38650057907252
80,47a85c,1226,52.428475403752024,13.252394061990211
81,487604c5,2987,51.50115575159031,-0.12591219049213234
82,89c69,1336,40.15287758757491,-75.50160795733537
83,89d31,1662,42.87297031829124,-78.85370931889274
84,89e43,386,41.887264937823815,-71.7863241398962
85,880e2cb4,1309,41.888961949579816,-87.63252402750183
86,80c29,3637,34.225078129502236,-118.46871344569725
87,34693,3684,24.103880860749175,120.6625664785557
88,149f,934,37.392369009635935,23.053611219486058
89,4887c7b,1156,55.94982268166102,-3.2147497837370183
90,0d6d,3373,37.81093362110888,-4.558131432552602
91,91b,1459,-8.267897659355725,-77.04500485400958
92,30e29f,3235,13.740990613601205,100.55219915115933
93,48791,429,53.55885564102559,-1.0597827692307675
94,151dc,1509,32.82360083830349,35.02409189529488
95,54903,1212,47.632488687293716,-122.56803324422437
96,89c259af,1312,40.749786596036515,-73.9922495121953
97,4652524,773,55.7116694139715,12.549113882276858
98,132ec,3326,42.87323924984954,12.461020789837637
99,0d0dc,2910,36.59301826151212,-6.223648113058424
100,486bc,596,50.720727404362385,-4.739126176174499
101,487ac,4442,53.10666405290411,-2.8732557071139104
102,35f052c,4297,39.91417020107042,116.39124590691091
103,486ac,2021,50.138873722909466,-5.526449658584861
104,601844,1706,35.323265824736296,139.57327903223893
105,4d3,4744,45.91709435096975,-81.78858420130658
106,89c2588c,2275,40.77889105494514,-73.9746943151648
107,477d,1942,44.84870731256436,13.034793112255363
108,89c8c,2693,40.19932517452627,-76.76570976383208
109,47903,554,47.335312420577566,7.929028781588456
110,8834f3,3491,40.45175456545383,-79.96032780206176
111,808f7e24,1586,37.76670637641865,-122.41948487704911
112,882b33,1362,43.709133873715054,-79.41192753083689
113,aa4,4365,-42.393345523253096,147.0787928490263
114,0d2f5,610,42.34496965245898,-8.886208601639359
115,6b12ae1,1580,-33.877827345569656,151.21637723544336
116,89e47,993,42.082930697885175,-71.33702539073526
117,88051,4964,43.035039615834016,-87.93046618090276
118,47844,3812,46.025107203043,9.20871628279119
119,89c3b,2071,40.697277685176125,-74.35685143747004
120,396c,2195,26.654131767198244,75.47128307198157
121,4709d,4149,51.060595162930895,13.736353024584204
122,3bd,3996,18.34020379129122,76.12475869694687
123,8861,2608,35.1699637254602,-85.55620004217805
124,3ac,4865,7.12268831654677,80.40740780349456
125,0d39,1341,41.71421987919477,-5.67032309097688
126,548673d,3566,49.27267949467204,-123.12730700168247
127,9667,242,-35.422663586776864,-72.36744648347103
128,4791c,3709,47.54677201698544,7.560068624696718
129,009b,3489,-22.978691987388846,-43.24448447979361
130,48784,2515,53.11618957097416,-0.4436441033797203
131,47bd7,1162,49.87124856970736,8.669818134251285
132,0d51c,4886,43.30649533217363,-2.0179666058125285
133,48715,1325,51.49099361207546,-1.7756931396226423
134,14d4,1122,39.36446521836011,32.91864829857391
135,3442a9c,3160,25.02474942848105,121.52044333797484
136,89e3774,4916,42.377525362489926,-71.11604182933254
137,47bec,2942,50.739251892929914,7.210765464309995
138,8e3fc,4805,4.644247175026032,-74.07425202206
139,94c9,2567,-22.704489624464507,-47.01002312465909
140,886b,4736,39.697989623522126,-86.08824577702646
141,880fd34,3538,41.91060039287741,-87.63389945505901
142,132f6054,2693,41.90242773783881,12.47987833234313
143,132a3,2776,43.368283697406234,11.244756254322734
144,185,2748,-5.932977425764184,38.833265711790396
145,89acf,4744,35.88751531070843,-78.82104753435891
146,80c2c7c,3494,34.04131895621076,-118.26740271207726
147,60188c3,1127,35.71329647826083,139.7670865527951
148,3554,3615,34.657535727524305,133.88395507883746
149,46b53,1149,55.86757869277638,37.63545492950387
150,5490144,2046,47.67282575024442,-122.34107796676447
151,0c6bc,912,28.668629014254424,-17.860353083333315
152,47e66fec,1521,48.87350685733063,2.2957188040762655
153,864e9c,4518,32.79463517972562,-96.79870198738355
154,8823,3726,42.84355433091784,-84.26632879737011
155,39fc,538,23.355504598512987,88.68973626579913
156,47ba4,2516,52.012093450318105,8.713728253179692
157,12ba4,1983,42.19872231417046,3.199765319213317
158,373,1753,26.640895357672665,99.77760200342303
159,808e1,1151,36.92488791398781,-121.85492836055596
160,87d4,3147,35.17874784048295,-91.20476526088278
161,0d6049,3068,39.46286478096487,-0.3508137356584102
162,4873b,2297,50.76177392511977,-1.9864043400087013
163,6d39,4938,-41.30764946273825,174.6500818147016
164,89d4cbc,322,43.661242602484464,-79.31142310559007
165,89c6c63,3287,39.9512952077882,-75.16504013294784
166,478c64,4176,46.22003728975122,6.1298482954980935
167,80dac,2840,33.88468495845069,-116.1920748475348
168,67,709,13.897449370944996,145.0139619746122
169,47e5,3862,48.24429881279132,2.096519925427244
170,48769,3131,51.48402553656958,-0.9320636953050154
171,1834,2245,-3.0086199679287295,35.748588312249545
172,915,4733,-17.490126671878226,-69.48427769427416
173,12a4a29,2892,41.392758849930814,2.159136529391434
174,8f74,3062,12.021500180274325,-86.08555261626351
175,0d17,1298,39.00949196533132,-7.099848862865957
176,0c40c,2977,28.026779741686273,-15.527672708095348
177,467c,1706,64.45888350703392,20.797000879835917
178,47e66fd,3573,48.86617880044776,2.3133874226140505
179,80c2bf4,3754,34.10445629648373,-118.32748833537593
180,47e67c,4077,48.808609204807794,2.1742998128525852
181,47774,1146,47.178688969458925,12.826079673647465
182,6b3,2984,-37.20007220040211,147.34306232741295
183,8809,1957,42.066368364844166,-89.10509303934612
184,88647,4959,36.13260381427728,-86.773948256503
185,47ddc,1073,50.31177806057779,1.647354447343895
186,47d4,3682,52.93168056409577,0.9125080396523599
187,470d,1445,49.71643290242218,15.50975697301039
188,4889c,3354,55.750671440667915,-4.908955753726887
189,47a81,112,52.09017737500001,13.676416133928582
190,87b7,2041,36.21929912395871,-95.81359749730532
191,48765,2813,51.863021035904794,-0.5782131535726975
192,80df,3368,32.730508625593835,-117.21452329275493
193,487e6c,980,55.02800449693877,-1.4443944265306108
194,12a4a25,3492,41.37534207445596,2.1746170103092672
195,6b0c,2520,-33.14511705595237,150.75268660317488
196,48795,4411,53.833526131262495,-1.5297503994559036
197,86f,4607,31.350027600173693,-104.42599333427376
198,4cb5,2917,44.13228906616388,-72.40637704730894
199,132f61ac,1437,41.90283838552545,12.490685841336115
200,8813,1141,40.494479623137636,-86.83594305170911
201,132a53,805,43.76244968944103,11.265265481987583
202,47b84,2170,52.2186653958526,6.902667814746546
203,4876055,4338,51.501124251728825,-0.17537936768095863
204,4879d,3082,52.92648267877986,-1.1391389016872164
205,95bcb,3919,-34.55390423807092,-58.46641713141083
206,12a4a2d,2606,41.404867610130545,2.1737521538756512
207,52b334,3664,44.978843549399556,-93.28568623799099
208,4cc91a5,4854,45.505978125463336,-73.56253520992995
209,487bb19,943,53.46925449416753,-2.231027910922584
210,53717,4921,51.04102378378359,-114.07372272302273
211,4786f,972,45.461633305555615,8.986896886831268
212,87d8b,4705,38.620874742614276,-90.22607570711978
213,34681,3795,24.938293033728595,121.4351901130429
214,14cab9d,1053,41.018304451092085,28.983594579297197
215,808e5,3008,37.068787578124926,-122.09547496941484
216,6019c,2220,35.1510084423423,139.0436259328828
217,6b9154,1331,-27.479758033057813,152.98599120435773
218,47b2c,812,54.529251157635485,10.453473153940887
219,486ec,2053,51.664618280078,-4.22224869069655
220,7c001,1133,21.330363244483678,-157.70249624095305
221,48775,2420,52.45256009008252,-1.4550432578512416
222,0d0b,680,35.32558161470586,-5.497937333823525
223,133b4,4280,40.788176569859864,14.184973184813085
224,89c258ff,2198,40.75845717743422,-73.97939779890788
225,8085875,3993,37.770521857250095,-122.46064480215365
226,46416ec,2311,59.90716315880589,10.747463735612294
227,6d0d5,4603,-36.87370718879017,174.76887163719286
228,47dec,4027,51.17133618425645,1.116694550533894
229,3bbc,2694,15.007391509651042,74.32195175167024
230,40b4,4774,44.81320123963121,26.112188057603714
231,89e64,2783,41.51158318936405,-72.35734098957982
232,89cf,2534,40.964193747829434,-77.45999463259663
233,4771,3741,46.97662125554675,14.053979087944388
234,132d4,1153,43.74924237901129,13.180491547268012
235,31da194,4056,1.2807774933431997,103.84700374926064
236,47e66e5,3518,48.885342540932314,2.3393328681068613
237,47b18f1,2799,53.54844532833159,9.986535481243301
238,95a4,3765,-34.5848068209827,-57.94880816069046
239,80dcd7c,4669,33.80823317755401,-117.91781021867725
240,46a4,142,61.48062069014084,35.2812815633803
241,6b915c,4190,-27.469732321002294,153.03823155823406
242,8830f,4155,41.479357135740194,-81.68540062358608
243,132f61a4,1726,41.90210115237519,12.497463674971113
244,3402c,2216,23.144809685469124,113.27373832626385
245,35b270c,1329,31.231676352896965,121.5033575410085
246,487bf,3318,53.842632962628244,-1.8191944813140375
247,12b5,4753,44.08414512665681,4.5685628971176175
248,89c2f5,2469,40.836131095180306,-73.90952110571034
249,89b14,4235,37.55769595135774,-77.47775507201872
250,865cc,2402,29.624017116985808,-98.26183464071626
251,60194,2449,35.573560688036004,139.03097265455278
252,48793,3518,53.95656978510513,-1.0809920872654892
253,54867164,649,49.2728077318952,-123.1039687627119
254,47c5b7,2907,52.07842883832129,4.321409112831094
255,80c24,698,34.72710535530086,-118.30694928653284
256,463b,1932,58.999956494306396,5.70372070910973
257,47b24,2661,54.08997940398356,10.295073919954879
258,4cb9,4167,46.76556252819752,-71.22377976649831
259,4873f,1745,51.13368555587374,-1.771455002865335
260,465f9d5,4166,59.33169951704236,18.0736086051368
261,4cd4,4468,44.999419944046586,-77.07165946374208
262,924,1439,-3.867009622654619,-60.75503493676166
263,1519,838,33.551878996420086,36.298249112171796
264,3fc,3859,32.19330903887013,50.07897853433544
265,5486724,2010,49.28454362587069,-123.14545054925345
266,4887c78c,1541,55.95406424789086,-3.1858260869565274
267,87f1,274,43.223592963503634,-93.15461621532846
268,89e5c,1831,41.44933268814856,-71.46330402949206
269,6b12ae3,4384,-33.8746272135038,151.20290434443396
270,89e379,4282,42.33969655067722,-71.12444507589908
271,880fd3c,2079,41.94891502597405,-87.6488610081768
272,34c,2362,26.2984741926334,127.66167342887388
273,96634,598,-34.00304146321077,-70.76362363879602
274,88f4c,1032,33.506337015503945,-84.48526305135655
275,8eb,4424,18.877104901220644,-70.37583268648278
276,47fd,3126,47.1306258889957,0.641321578694816
277,12b7,3393,43.58029574123193,4.222876764809909
278,071,3555,-12.136008922081533,-37.96692757862175
279,47c6094,1075,52.36449990790698,4.932871886511632
280,48884c,862,55.8794782169374,-4.422321639211138
281,872b0c,3424,33.45720858148359,-111.95111675408886
282,85f,2039,17.56738028003922,-92.2958653369301
283,47b8b,1878,51.343049257721,6.6510122534611575
284,48d1,957,63.96424870010448,-17.89670694252874
285,47c609f,3146,52.361121838207204,4.883201361411313
286,80dd24,1292,33.67992228405575,-117.99741446904015
287,882b354,1842,43.63478721226924,-79.40509190119455
288,89c2598c,3524,40.72304079370036,-74.0000808351306
289,89b6c,1096,38.39230261313873,-77.4712405392333
290,479dc,4163,48.00671355945218,11.533342215950082
291,8634,1581,32.92262735800126,-93.96756082226467
292,4887c79c,2364,55.94778739424714,-3.197408872673429
293,46b54a4,2903,55.75946418739236,37.61417284946604
294,3974,2487,27.072083443506294,77.89322950301592
295,47bf244,633,50.92081240600314,6.959987148499225
296,48670d,2593,53.34511031507903,-6.290117682992695
297,880fc4,1047,42.12759908118439,-87.78226009169042
298,89c2b,1066,41.188269236397645,-73.625401030957
299,48761cb4,2988,51.52101818507369,-0.07613478580990624
300,6b15,716,-35.27477869692737,150.5091551354749
301,89c14,2051,40.030069719161354,-74.69034990151147
302,89c25984,2862,40.72173395946902,-73.9897909395528
303,4879b,1036,53.21968660135134,-1.0671851621621617
304,4876044,1347,51.458585524127734,-0.1148018010393466
305,0d50c,2126,42.84608898494833,-1.5927872718720564
306,477eb1c4,2398,45.43990583569636,12.326103354462107
307,47e6c,1968,48.974325212398305,1.8379503089430849
308,80c2bb,4314,34.01102869355597,-118.45118084445993
309,89acd,1933,35.92399883755821,-79.07436657630626
310,89bb,2853,36.89703000315447,-76.18017873396366
311,88414,205,38.92937306341468,-84.06526566829261
312,14a04,503,37.86966669781303,23.01552147713717
313,535c,1616,46.547398241955534,-113.70601054393558
314,6d34,3821,-43.40803536168535,172.75733303245246
315,54906ab3,2474,47.60895620088927,-122.3401756964427
316,80dbc,2817,33.03728095456152,-116.99888749733819
317,6b12ae7,3403,-33.859807990890374,151.21505341639664
318,48d67,3072,64.13598095865905,-21.8409745709633
319,808f1,793,37.305508891551106,-122.4086940605296
320,880e2cac,2197,41.88942973418283,-87.6242229585798
321,3574,903,35.52205385160586,126.8245564850498
322,89dd,4998,41.91816320188061,-74.0466119831929
323,8c3,4827,10.750879282162833,-65.1678424290449
324,8091,2671,37.62010911493832,-121.02264805615887
325,476dc,3847,48.09434193709397,16.243596573953674
326,46416d,2211,59.92758238263211,10.689471365445502
327,904,1824,-2.6237525942982485,-81.90363221765341
328,808fb4,4927,37.37554803430083,-122.05785661051368
329,88074,725,43.45830810344827,-89.74067847862065
330,9662cc,3218,-33.42517690335602,-70.58985606028601
331,35f04c,832,39.88176484254804,116.36862478365393
332,0d414,3659,40.811690314020105,-4.033623939054399
333,48713,1344,51.79386798883925,-1.7474915364583339
334,6ad6c,735,-37.71514699591842,144.5493794734692
335,600109,4752,35.00916374032005,135.77167360101004
336,549b,3024,47.686289868386176,-121.12513323412702
337,8085807c,2665,37.784355127579715,-122.39783749530969
338,344c,2680,30.057094665298585,120.18199781194002
339,6ad63,1109,-37.8163987529306,145.25515134896318
340,8f1,844,11.724715888625601,-83.12820236729839
341,600104,2645,35.008043553875154,135.7345897353495
342,465f764,403,59.31636315384607,17.986257270471448
343,89e37a1,3584,42.34779382031253,-71.08596961858296
344,2e7c,1724,-7.724495613109058,110.66313470359637
345,129c,3330,38.936416744144175,1.033900021921919
346,6b97,889,-27.69316577727775,152.33413248143984
347,47974,2575,48.86919382912624,8.456008598834986
348,3468c,4350,24.01731066206895,121.28369013517198
349,477eb1f,222,45.44859295945944,12.339424864864863
350,47c39,404,51.06420363861386,4.067043596534649
351,88c34,3049,27.401824350606784,-82.57254358281381
352,479e75c,4506,48.14256710430529,11.576055630048863
353,47164,4398,50.04313864711249,19.949502629149507
354,548671c,3886,49.294875318837015,-123.12482121178557
355,18c,671,-13.994596737704924,37.780821730253365
356,80eb,1303,35.37791905372216,-119.19383565387591
357,324,3635,5.409659186519938,116.73322522310848
358,8620a7,4294,29.954851820680016,-90.06249174941762
359,48747,4771,50.84485496814065,-1.3118656614965372
360,88cc,3825,23.154391057777783,-82.49630465647068
361,0dac,4356,31.641145153351577,-8.354620044306664
362,60017,208,35.0762721105769,136.03632556249994
363,1ef,3313,-27.643915598852903,31.2257355710836
364,8830d,820,41.145867025609746,-81.60447027560976
365,89c258f4,3784,40.76813637367875,-73.97680451744183
366,8714,4847,38.17517731338985,-105.15340270951097
367,15034,3652,31.704043031489505,35.29353032119378
368,194,2566,-16.84952234216677,27.70099707716291
369,968c,4187,-32.829506198232565,-71.49394092954414
370,47a851c1,628,52.52078664012723,13.37911665923562
371,488d,3030,57.39725320264029,-6.398432562376238
372,47a6c,3614,51.23234397952391,12.202801568622158
373,5f4,4986,43.293835510629656,141.92592713377437
374,46416e4,4204,59.92172333753539,10.753605711703177
375,8f4f,3809,20.49947066027828,-87.14642267498006
376,94f,3652,-25.3412661300658,-53.46318276916771
377,47e3,2019,47.96492779692917,0.4714581728578516
378,6ad643c,189,-37.79740755026457,145.01989785185197
379,89b7b74,2127,38.87354594499289,-77.03952814950642
380,47e1,4119,49.49103607914527,0.6465988596746743
381,89c2595,2531,40.719876546424345,-73.95234843184475
382,47b9c,1768,52.074943501131315,7.764926316176436
383,471e4,145,53.24778283448279,22.012385434482766
384,19c,1387,-1.9180861802451334,30.85188285292003
385,47c5ec,1706,52.37167848007051,4.580245983001144
386,0d2ec,2819,42.93248896984752,-8.619197152181554
387,47c3f,4561,51.16567174654682,4.42657285244465
388,0d4ec,1116,43.373261050179096,-3.410528765232977
389,47824,3538,45.975280989259375,10.923124150084778
390,3442abb,2447,25.03622310339195,121.56555628524772
391,463f,1778,60.51661020641174,7.575948286839136
392,88e7c,2381,28.490937002100058,-81.62947365728635
393,0d42288c,828,40.42750632971012,-3.6989100012077207
394,4813,1689,48.77158112374207,-3.5135579490823043
395,944,4971,-26.976371883725623,-62.03102375638737
396,8654,1132,32.59574911572438,-98.95178640105995
397,935,4987,-15.756957765390016,-48.02744923862032
398,47084,727,51.575477605226936,14.17107891884457
399,48670e9c,1962,53.34136332212036,-6.261294343527018
400,5377,1776,51.56846085585572,-116.29730848310811
401,47a84e3,2448,52.51115348325164,13.41526786519608
402,549044,2757,47.54102390279282,-122.3467530518673
403,842b,1799,21.218912944969393,-101.15080912840482
404,48761b34,3696,51.51929117451314,-0.1253229586038963
405,89e1,3667,43.005794749386176,-72.67834811753471
406,89c25a7,778,40.69258337275065,-74.01896166066828
407,3401,4183,22.205617818073087,113.69220760769696
408,54861,975,49.19582997538468,-123.2315529846154
409,00ac,218,-18.468856389908286,-43.496745619266036
410,4786c6c,4524,45.46971641268762,9.196994845269701
411,465fd,1117,59.86054206177257,17.651794068934656
412,80c7,1769,36.394988533069515,-116.80701638157154
413,883f,1462,40.465713714774324,-84.04359278796167
414,6ad5,1755,-38.30005799943019,144.7390781863247
415,4876053,4509,51.50457729274781,-0.15008388201375106
416,487b7,1359,53.90475273436349,-2.7509037763061013
417,54901544,2523,47.62160841379301,-122.3509485556878
418,12a4a2fc,3312,41.38437826690809,2.178863042270513
419,8085873,960,37.7894697791665,-122.4555182562503
420,4877c,4530,52.27980287593849,-0.4318800916114781
421,808f87,2095,37.79877422577559,-122.23819306109763
422,312c,1913,20.140771924202763,102.14452475117614
423,465f9d1,284,59.363176221830976,18.058487447183115
424,549d,405,48.22606359506172,-119.00220508148136
425,2e6b,459,-6.095483599128545,106.77442438126354
426,8847,1312,39.08101038948171,-82.59034189557939
427,47c42c,947,51.83656350897564,4.666346383315736
428,8e9,3548,11.500673773957162,-69.51706149971788
429,2a32b,4632,-31.95633041558729,115.83433214227136
430,47c09,1690,50.760505740828506,6.0416331017751475
431,80dcdc,2119,33.691501720623,-117.84855225011823
432,808f9c,2612,37.55101696592674,-122.30248027679889
433,0d59,3757,41.73861344743143,-0.8060485762576565
434,4641c,1024,60.53795751660145,11.021117964843743
435,181,343,-2.735545912536444,40.50130051311954
436,47c9c,2419,53.295224980983896,6.5074532062835955
437,48887,1540,56.02340707402596,-3.8976329402597414
438,12cf,2556,43.4498353540687,6.847914098200288
439,54bc,3317,44.65577976484791,-121.61468737141999
440,8649,790,32.349848326582155,-95.77181162405105
441,47e66f4,288,48.908775201388835,2.3040011493055528
442,8724,3335,35.000324516041985,-106.97729110014993
443,31da18c,152,1.2831055328947365,103.87171502631583
444,47a851dc,2965,52.518186570657534,13.397603649578448
445,89b7b5,1340,38.88811294179092,-77.133789583582
446,47c41,857,51.43798848191373,4.480844728121342
447,4783c,797,46.08185607026348,9.99929546549559
448,478dc,1120,46.90515502053573,6.658426097321433
449,89c25a3c,2102,40.705091660323475,-73.99875337630802
450,346d,1449,23.410271460317425,119.74551551069713
451,80b,3198,38.00548240744222,-116.88819237992507
452,88344,758,40.53919010290236,-80.28321648284978
453,89c254,4584,40.71636280344693,-74.07680533573287
454,864dc,1409,33.119686987934706,-97.19858268559258
455,89c83,466,39.378741431330425,-76.9625521716737
456,8099,4772,39.17912137007542,-119.91880901529758
457,346ec,2513,23.544981177079205,120.57455148069985
458,0d247,4808,41.15000757445934,-8.620826339226232
459,89b7b7bc,2049,38.900103885309925,-77.03779364128808
460,47885,380,45.15764095526314,7.434167831578945
461,85d1ff,4383,19.410563286789756,-99.15593950673053
462,357cbc,699,37.61070955221739,127.03658291988546
463,486b4,3988,50.30821113440344,-4.9586238297392216
464,89e74,1017,42.25179890363814,-73.17754477384453
465,4ca4,2024,45.83575762598809,-65.95099122035583
466,3bae4,4397,12.960104732090159,77.60024650898336
467,1e4,1388,-33.366179927953915,25.939952948847264
468,345c,3032,25.063117358509224,121.9058802008575
469,343,1893,29.666481687797138,115.79965855520284
470,47e673,4231,48.839200428267496,2.3911024537934296
471,60188d4,1163,35.71987767497856,139.7126585950133
472,4724,861,51.49879484785133,22.889054787456484
473,809f,3585,40.741026987169185,-119.24379041757273
474,48761b5,3956,51.52362785288204,-0.10477061931243697
475,465b,1539,58.20362210721253,13.881330697855734
476,3175,3597,10.753479275785338,106.73204033110942
477,0d624,2761,38.400445479174266,-0.3921993969576233
478,80844,4018,38.47668661971136,-122.71462680786453
479,6b12a4,1482,-33.80241414844802,151.07141705465594
480,953,2536,-27.900202767350173,-48.736231280362745
481,0d422874,820,40.41711371463415,-3.7165197987804883
482,480d,2014,49.31852453128111,-1.9899774776564045
483,346e04,3960,22.6340127396465,120.29457510631293
484,487604d4,4852,51.510639136850614,-0.1341275204039585
485,8644b54,4972,30.268783694690264,-97.75195840888883
486,32c,1740,4.837959121839061,126.76936945804641
487,47df5,1494,51.20117196720218,0.16197293908969265
488,48761ab,1107,51.52197353477874,-0.1754347732610658
489,8dc,880,6.739804961363633,-61.33034199659091
490,89c25894,2826,40.77811586022665,-73.96541381847157
491,80c2a4,3029,34.02230039551001,-118.50967750544741
492,487194,633,51.5406484581358,-2.607123751974722
493,4798c,627,49.29461196650727,10.29456014992024
494,12a1,4305,40.744138424622356,0.6182307196283393
495,48670e4,615,53.36838844227633,-6.2586124048780505
496,885b,1475,36.14208243254236,-82.73252935999979
497,89c2d,1320,41.29363017878797,-73.99125523484855
498,88e77c,3943,28.49781871316268,-81.42399126223675
499,12a9,2977,42.90981390896881,0.5652543836076592
500,12a49c,4857,41.365619663372485,2.103748854025107
501,bdc,3924,-50.117207493628705,-71.99563159225275
502,89c9c,2542,39.59592019079479,-77.45372718489378
503,5490154c,1811,47.61480753119832,-122.34352129320833
504,51,1851,64.67921241220984,-140.00997121069736
505,4741dc5,1799,47.49015180377987,19.05576852418014
506,4876c5,643,51.77564173872472,-1.2733308584758944
507,310c,3348,11.420417375149311,105.06495566816034
508,4817,2816,48.27981035475845,-4.5282490419034165
509,31cb,915,4.511657251366118,101.16955719234953
510,48763,2658,51.79655601279147,-0.21190269563581637
511,89c258d,737,40.76028440298507,-73.95007428358211
512,47b7,3641,53.19752081708337,7.523269107662742
513,46b4c,138,56.3187990652174,38.014043217391304
514,85d1f9,2384,19.443957428271798,-99.14302135612458
515,884d,2435,37.36268349568771,-80.11397016427124
516,0d36c,3829,43.407480285453005,-5.931264970488356
517,47c8c,2191,53.013765465084326,5.60475534139664
518,0c64,2053,32.70837153239161,-16.961944407696013
519,88ec,4457,29.86310064909134,-83.15465915301807
520,48670e84,1821,53.34847984294355,-6.261614873146632
521,134b,1862,43.144048108485386,17.328638770139623
522,12d7,1843,42.83806451546389,9.991106438415612
523,808de4,3761,36.601569871842685,-121.90928652751953
524,479c4,608,47.8058238223684,10.798718700657885
525,485b,4820,53.05172297946054,-9.219022599999986
526,0d3d,1311,40.37893592524793,-7.082574360793278
527,0d425,474,40.47960526793241,-3.356245531645567
528,444,1441,66.30747807355995,29.875670558639783
529,4653b,3545,55.619692152609204,12.947520508885802
530,0d15,2138,39.18893126520132,-6.1382143316183395
531,12a54,2381,42.24321944603103,2.121427030659389
532,12d5c,4836,43.72377524648485,10.40608084594716
533,89c803,3094,39.28138995959939,-76.60927131544928
534,12dd,2018,40.40751181962346,8.534838879583742
535,89c258f9,1747,40.76153132169421,-73.97944631081869
536,8644d,3400,30.390436990294116,-97.71351343470596
