img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance
London_00020_82418356_e130a8793a_42_69567805@N00.jpg,51.522629,51.500849,-0.099563,-0.121912,2.87
London_00124_307812265_70c28bf023_112_30571787@N00.jpg,51.51604,51.517766,-0.129046,-0.120418,0.63
London_00163_383132699_73d5a3db68_139_96387799@N00.jpg,51.508648,51.508899,-0.094285,-0.098739,0.31
London_00173_399097890_cca3d6eb5c_47_89904893@N00.jpg,51.510204,51.513059,-0.085991,-0.080145,0.51
LosAngeles_00017_271405228_1258990cf2_100_27274415@N00.jpg,34.101575,34.102029,-118.340043,-118.338791,0.13
LosAngeles_00023_349121428_aaa440bcc6_132_97332629@N00.jpg,33.988206,33.888670,-118.47536,-118.258914,22.83
Mali_00003_389132534_c1f2631a86_186_59398218@N00.jpg,12.653068,12.677514,-7.987232,-2.588009,585.75
Maryland_00035_1409295892_d1f7b16b3f_1421_88483799@N00.jpg,39.397543,42.364326,-76.601765,-71.102443,567.76
Massachusetts_00011_379112224_fbcf942ebd_169_57253263@N00.jpg,42.633738,40.227034,-70.780902,-74.003804,379.17
Mexico2_00027_373475154_2cddb4fa40_137_23812473@N00.jpg,20.749853,20.588066,-99.94606,-100.335223,44.30
Mississippi_00011_537212117_97f048d808_1357_22941966@N00.jpg,44.923333,8.983617,-93.117333,-79.590206,4202.35
Montenegro_00002_279525048_069d71861c_85_36093984@N00.jpg,42.453987,42.442589,18.536338,18.718963,15.04
Morocco2_00016_872564984_73ef641d65_1104_83039477@N00.jpg,34.059485,34.045487,-5.005645,-4.967281,3.86
Moscow_00007_275816584_98e230bb1e_88_87484925@N00.jpg,46.734397,65.175078,-117.005081,-147.418521,2738.16
Nepal_00013_543874653_f64e9976da_1104_7729101@N03.jpg,27.712102,-13.518604,85.280685,-71.981351,17179.48
Netherlands_00069_1354802467_1e48ea9c4c_1252_44067110@N00.jpg,52.34158,52.490428,4.792327,4.793358,16.55
Norway_00012_216550665_58216eae8f_76_90833046@N00.jpg,60.377302,61.502603,6.720371,6.412775,126.23
Norway_00040_990922720_327b7613ae_1157_96928198@N00.jpg,62.147918,68.046632,6.059207,13.444734,740.33
Norway_00048_1457219700_4744851a83_1196_99437479@N00.jpg,78.052895,78.192030,14.238967,15.326214,29.30
Paris_00005_44406254_0054d193dc_27_98908999@N00.jpg,48.853717,48.853290,2.347738,2.348871,0.10
Paris_00025_129504349_cdd20e3144_1_42485416@N00.jpg,48.861326,48.852883,2.346954,2.283895,4.71
Paris_00131_445353063_8c58bd82b1_179_88895879@N00.jpg,48.863133,48.862615,2.336654,2.337456,0.08
Paris_00159_523650404_92319fd22a_254_51035632501@N01.jpg,48.855298,48.869589,2.312461,2.325264,1.84
Paris_00213_1392923096_21dcd946e9_1007_13640599@N07.jpg,48.886899,48.887758,2.343177,2.341737,0.14
Peru_00016_325016580_4febe27d8f_143_32649801@N00.jpg,-13.53653,-13.518604,-71.998901,-71.981351,2.75
Poland_00024_419395727_db46f2f484_183_93455345@N00.jpg,50.067717,50.061169,19.923706,19.941219,1.45
Poland_00039_939060542_595e7aa0f0_1297_15632944@N00.jpg,49.597095,-33.462124,19.93467,-70.680581,12809.02
Portugal_00001_37087644_e25c1c4be1_31_41894197861@N01.jpg,38.709039,38.711017,-9.136247,-9.137797,0.26
Portugal_00028_288609860_5f01b18ba2_108_82981539@N00.jpg,38.693519,38.696380,-9.205673,-9.205100,0.32
Portugal_00031_315254130_e99b1f16b2_116_49777280@N00.jpg,41.149383,41.141487,-8.610105,-8.612607,0.90
PuertoRico_00013_1356370638_0426ac7dcb_1264_23437487@N00.jpg,18.469468,14.556111,-66.119842,-90.735395,2657.79
Romania_00003_147566544_11f95abd00_45_96155869@N00.jpg,45.793262,45.598259,24.150695,24.249575,23.00
Romania_00010_407620380_c9862a7d9a_181_48313794@N00.jpg,47.550579,38.523745,25.843963,-122.642676,9947.57
Rome_00002_43887898_6646f63596_30_42126397@N00.jpg,41.929357,41.890421,12.472229,12.492003,4.63
Rome_00021_217560377_c0097f0084_83_84498284@N00.jpg,41.901765,41.899934,12.481584,12.483108,0.24
Rome_00024_231521295_1a0e1b7fb5_91_55085284@N00.jpg,41.890393,41.892100,12.49197,12.485457,0.57
Russia_00019_985802242_5ad0b7dbeb_1190_23707253@N00.jpg,59.94046,59.938772,30.312223,30.330584,1.04
Seoul_00010_367998508_f0e90c701b_107_87409164@N00.jpg,37.583085,37.578173,126.992683,126.984920,0.88
Shenzhen_00003_954656461_a90fe556dc_1111_32377115@N00.jpg,22.565354,35.770954,114.073448,117.279330,1500.75
SouthDakota_00001_103581976_d9b87d0c35_36_96388182@N00.jpg,43.542412,41.946484,-96.699922,-87.666210,758.31
Spain_00063_379578856_a608d0b600_146_75653366@N00.jpg,43.323538,43.324049,-1.98522,-1.982617,0.22
Spain_00083_486577745_b0256c3b07_221_51162504@N00.jpg,37.389024,37.386981,-5.994071,-5.992498,0.27
SriLanka_00008_841500207_6eabfd01c6_1147_9900419@N06.jpg,6.590774,17.966541,79.979095,102.622239,2761.57
Switzerland_00082_1222153363_9eaceb19eb_1370_47311799@N00.jpg,46.204977,46.203000,6.149843,6.146733,0.32
Sydney_00073_1226915900_eea86783cd_1128_65768710@N00.jpg,-33.870344,-33.856758,151.225433,151.214939,1.79
Tunisia_00008_903924177_8eeea96057_1429_9416923@N08.jpg,33.553412,31.293709,9.966487,8.461366,288.25
Turkey_00037_1105905643_007e7c4da0_1384_82622473@N00.jpg,41.100957,37.971754,28.999614,23.725684,570.44
Utah_00013_273721069_5a2ffa6fe3_94_79954435@N00.jpg,38.689278,38.490364,-109.576805,-109.729537,25.80
Uzbekistan_00001_280399379_3193cf1f0d_94_40084555@N00.jpg,39.667027,31.447747,66.942787,52.405194,1598.14
Vermont_00002_113886360_6cb9ab47bd_41_87434398@N00.jpg,43.043237,44.279258,-72.909822,-71.792094,164.23
Vermont_00016_746636213_f837f3bf39_1209_19212858@N00.jpg,44.385208,39.785487,-73.24356,-77.284322,610.38
Vietnam_00013_309555658_1206a876e1_109_40279823@N00.jpg,15.878047,13.394346,108.337898,104.010730,541.26
Virginia_00012_710310620_0900169ce4_1266_94125865@N00.jpg,36.746982,10.505841,-81.537995,-84.860321,2936.90
Washington_00077_933052351_c52eb39df8_1294_54699140@N00.jpg,38.8985,38.888049,-77.0275,-77.019230,1.36
Wisconsin_00036_1174326080_46cb7b0c2b_1168_10976003@N07.jpg,43.654692,37.272686,-89.821643,-76.702071,1314.97
england_00047_273334374_b9447e5806_94_57749403@N00.jpg,53.229056,51.508176,-0.547943,-0.075744,194.02
england_00090_496632589_c83b7bb9e9_226_91548597@N00.jpg,53.190613,53.430965,-2.894822,-2.960836,27.08
florence_00012_313147389_c46824aa79_106_90168643@N00.jpg,43.76725,43.773048,11.272659,11.255804,1.50
florence_00014_353015358_1e186608c3_153_37507546@N00.jpg,43.765639,43.768331,11.270256,11.253589,1.37
nyc_00138_1022905709_ffa667da68_1040_70323761@N00.jpg,40.807304,42.374156,-73.961393,-71.118562,293.65
pompei_00003_876663807_361e72721c_1145_78841376@N00.jpg,40.747586,40.749906,14.484207,14.489583,0.52
scotland_00043_270016034_22faac0537_95_50994135@N00.jpg,56.034122,55.589648,-4.983844,-5.209339,51.39
scotland_00053_331995269_96230f644d_165_77235581@N00.jpg,58.202872,56.438766,-6.379451,-2.920134,285.62
venice_00026_383980273_f31c681f5d_165_35271748@N00.jpg,45.433703,45.436438,12.339298,12.339881,0.31
wales_00019_442821205_59d2f2ee89_168_96019796@N00.jpg,51.644335,53.628539,-2.677059,-6.639690,346.58
263896481_2f807d19ee_80_74806935@N00.jpg,37.318012,38.239662,-121.950309,-119.059206,273.96
348532716_5a2b306c86_136_98767940@N00.jpg,17.129307,0.468654,-89.065818,-77.903857,2219.23
363322243_42e6b4babe_100_26234358@N00.jpg,52.525047,48.179846,13.366949,11.554489,499.94
427188519_bcf177e48b_146_84752760@N00.jpg,41.401149,41.384219,2.163276,2.175989,2.16
508033358_5d1f3bc07a_221_8393530@N05.jpg,25.073471,-15.612343,-77.327785,146.035508,15393.81
510183020_3dec046e80_192_77392231@N00.jpg,13.724085,34.679912,100.392208,135.501230,4220.24
980263629_f3373fa294_1253_9729483@N02.jpg,52.504914,48.737473,13.36284,19.295863,591.82
Chicago_00080_496345089_f5d47dea91_196_69212252@N00.jpg,41.939545,36.125662,-87.639586,-80.298983,904.82
Istanbul_00021_475022521_99f3da9240_170_69445076@N00.jpg,41.071069,41.009268,28.948974,28.979586,7.34
Oman_00001_159023565_dc1b205e99_70_67879480@N00.jpg,23.606306,41.403616,58.537731,2.174218,5536.71
Paris_00011_71800567_f579201d15_35_18684820@N00.jpg,48.866521,48.853960,2.329101,2.341989,1.69
Paris_00160_524943416_6cc4913ba0_249_80246871@N00.jpg,48.805012,48.810254,2.121015,2.109499,1.03
Syria_00001_91276050_f4598af84a_27_80528961@N00.jpg,33.522792,40.749906,36.309814,14.489583,2087.34
Thailand_00034_327008969_eda8c71554_140_17362713@N00.jpg,12.925599,31.624904,100.891571,-7.987399,10974.85
Tokyo_00070_439717934_3d0fd200f1_180_97324495@N00.jpg,35.690428,35.673511,139.704803,139.765150,5.77
america_00003_225732316_f761e65a4e_70_70484005@N00.jpg,41.746157,40.027828,-73.932248,-85.996642,1031.11
nyc_00037_195999660_2dba8fdba9_60_40829484@N00.jpg,40.455307,40.680704,-75.300292,-73.976930,114.56
nyc_00042_220554146_bf077ea42f_66_20871343@N00.jpg,40.763874,40.764357,-73.973243,-73.973184,0.05
venice_00002_69431815_c01190b915_35_39303693@N00.jpg,45.433515,45.431721,12.346229,12.345877,0.20
104123223_7410c654ba_19_19355699@N00.jpg,-16.663606,51.886745,145.563537,0.884443,15020.00
1257001714_3453f5fc4b_1405_11490799@N08.jpg,55.485759,42.350169,28.791046,-71.229162,6801.70
195179890_dfc29db44a_70_73935513@N00.jpg,-25.499066,-25.692572,-54.621276,-54.447968,27.66
222911552_50f2a18fde_66_56186870@N00.jpg,60.773746,78.192030,-148.812046,15.326214,4525.76
251058170_ba714bfb50_87_67484939@N00.jpg,34.841334,34.856887,-92.486429,-92.915942,39.23
317019036_3b57b5b2e9_104_56249023@N00.jpg,-47.031934,-49.430560,-67.259674,-72.891974,494.95
317024157_467511cd94_107_56249023@N00.jpg,-50.358604,-49.430560,-72.285575,-72.891974,111.96
317369069_16c7477d63_134_78221228@N00.jpg,-50.462312,-50.443958,-73.005523,-73.085166,6.00
336999316_7fda2b00b1_142_65367662@N00.jpg,39.44017,39.870079,-120.23025,-75.677322,3773.96
338553788_a32e785773_163_21535758@N00.jpg,34.987253,30.322005,68.466796,35.461647,3118.72
338603422_520f0ce2ff_138_21535758@N00.jpg,36.884014,-24.050287,68.57666,31.407027,7814.75
340942713_d485388d6d_152_21341800@N00.jpg,36.765291,29.943326,68.812866,31.154507,3555.17
391838246_31758bc752_139_94949650@N00.jpg,49.341342,37.896834,-123.01546,-122.568150,1273.07
421350511_ee899b609d_129_85417391@N00.jpg,32.242796,33.458910,-111.167714,-111.945885,153.52
432236572_f2da926f89_166_75452460@N00.jpg,47.298266,47.556667,13.686389,13.782500,29.63
437613430_d1466ffcdb_178_71613077@N00.jpg,39.988497,38.883009,116.184368,-77.039434,11142.45
453214262_2252fbefff_212_55126705@N00.jpg,35.521425,-22.864339,-111.372699,115.059919,15339.91
466882217_a9c6760cc4_220_64825499@N00.jpg,12.607003,20.606544,-70.055952,-87.095221,2019.66
522546192_0030ad0eb1_237_61819159@N00.jpg,-14.666716,-17.110973,145.448513,-149.309923,6949.96
780091415_c803d82672_1332_88971695@N00.jpg,-25.354342,-25.318802,131.046295,131.017518,4.90
872841181_2ef32acf29_1371_66281185@N00.jpg,36.057694,36.055964,-112.136614,-112.135719,0.21
952602201_87da454e31_1323_19953481@N00.jpg,46.702202,42.718607,12.991333,0.117938,1107.84
Antigua_00003_483035669_21c8bdeb2d_185_61417564@N00.jpg,16.998628,22.203031,-61.755861,-159.607838,10074.33
Arizona_00044_527647931_821085049a_1048_7412395@N07.jpg,36.065673,36.055964,-112.11713,-112.135719,1.99
Azerbaijan_00003_1293945458_c58bd8d7c4_1048_97522422@N00.jpg,40.094882,34.638896,49.387664,38.264010,1153.82
Bahamas_00006_343059190_9c31e29446_134_39595541@N00.jpg,25.114046,25.070397,-77.126255,-77.361882,24.22
Bangkok_00011_215914338_705d7ea038_92_20194767@N00.jpg,9.376241,-23.095413,99.94091,-44.198493,15909.36
Bolivia_00014_1347017613_651a38b69d_1376_11786349@N08.jpg,-20.457333,-22.097478,-66.913604,-68.063635,217.85
Botswana_00001_108331635_4dccd99e9d_52_73091266@N00.jpg,-19.116137,-19.139361,23.827285,23.832584,2.64
California_00197_718693402_4ba930995d_1150_7980350@N08.jpg,37.752614,37.738708,-119.526979,-119.540609,1.96
Canada_00113_568886932_37f47747b8_1250_48264126@N00.jpg,52.202557,-33.426299,-117.239742,-69.939537,10571.51
Colombia_00009_487789777_0003ed5872_212_16836474@N00.jpg,-4.219137,-3.828788,-69.938964,-72.042883,237.37
Colorado_00057_1199140107_b35790beec_1001_59341685@N00.jpg,39.450311,44.425451,-106.470608,14.984828,9003.12
CostaRica_00017_500118634_993d0110b5_199_78225438@N00.jpg,9.976965,37.891316,-84.842176,23.729078,10909.72
Croatia_00021_473963193_d9ce489f23_222_18744817@N00.jpg,44.881174,41.149628,15.616722,9.429118,651.77
Cuba_00025_699768122_15733c7a1a_1425_8078991@N04.jpg,23.121653,-20.288570,-81.347064,57.458730,15761.34
Dominica_00002_479941913_0bf2cf5743_169_7687052@N07.jpg,15.574013,10.469482,-61.455373,-84.703716,2579.97
Ecuador_00016_1042198302_3e83aea565_1079_7132415@N03.jpg,-0.967437,25.475961,-77.763977,-80.624139,2956.42
Greenland_00001_384853046_34ad6e1163_159_82952591@N00.jpg,60.185232,68.046632,-44.217224,13.444734,2812.19
Hawaii_00072_532408762_9c4ecc305a_1200_79756109@N00.jpg,20.881077,22.203031,-156.545133,-159.607838,349.20
Iceland_00003_108349138_41786e87da_40_56945335@N00.jpg,63.794617,60.072869,-17.720947,-139.748298,5408.86
Ireland_00007_91942412_95795b8eb9_41_11398209@N00.jpg,53.360182,53.342887,-6.188049,-6.184093,1.94
Italy_00100_453717251_4f9e5ec1b7_186_79039156@N00.jpg,44.30226,44.279853,9.212894,9.349590,11.16
Italy_00134_844603727_96b5c1d9bc_1229_76306992@N00.jpg,43.348151,43.472919,11.510925,11.242923,25.71
Kenya_00017_1061753413_0861543f7e_1267_17351226@N00.jpg,-1.293015,-24.715943,36.815357,31.416040,2668.35
London_00044_152057337_45584126c5_48_90672364@N00.jpg,51.47879,51.502148,-0.291255,-0.138406,10.90
Melbourne_00004_129975593_87d37e1218_53_28026984@N00.jpg,-37.829175,-33.836939,144.971466,151.210970,716.25
Mongolia_00002_207032483_20095af4a6_60_14542551@N00.jpg,48.973343,58.429590,89.959659,-5.519747,5828.30
Montana_00013_452159720_caae190cec_196_93487964@N00.jpg,42.907186,31.948360,-5.561764,-104.549026,8310.93
Morocco2_00003_369458188_1dcee11573_178_13527886@N00.jpg,31.39819,30.609434,-7.635498,-8.842210,144.63
NorthCarolina_00008_253749264_f0a5e6ab18_88_23601949@N00.jpg,35.962376,35.431681,-75.635547,-75.524521,59.86
Norway_00029_447570830_5d155dd0b1_209_74196805@N00.jpg,69.635592,69.654948,18.998966,18.958198,2.67
Oklahoma_00005_262685303_e360a17203_90_96332550@N00.jpg,35.611045,42.038699,-95.987763,-88.288657,976.74
Pakistan_00003_408755072_963acdb313_132_14262239@N00.jpg,36.300531,34.258095,74.649868,77.525429,345.96
Paris_00127_433927029_bb089eecff_188_7218593@N05.jpg,48.859364,48.857954,2.291142,2.337670,3.41
Philippines_00021_1354823159_b54e258230_1056_83794921@N00.jpg,13.521759,7.835949,120.9696,98.765407,2505.67
SanFrancisco_00096_442372330_8e060f4138_176_7571568@N05.jpg,37.782383,37.809736,-122.42031,-122.410725,3.16
Sweden_00010_187208678_92004a5c41_72_46054052@N00.jpg,58.474311,59.041497,11.311798,11.159510,63.68
Switzerland_00008_103429200_c4904154d8_38_73293249@N00.jpg,46.167286,44.531741,7.099698,6.764326,183.74
Switzerland_00014_170747608_cf4538d97b_50_97458173@N00.jpg,46.496974,42.064026,7.675924,75.899574,5282.16
Switzerland_00086_1367058455_d58f03d50f_1136_9407621@N05.jpg,46.604579,52.146681,7.935862,1.360063,778.06
Taiwan_00044_406785882_413e3bba60_158_81421684@N00.jpg,24.514718,27.850394,121.60818,99.662113,2217.96
Tanzania_00019_1292210091_693ea74b7a_1088_15274769@N00.jpg,-3.169805,-3.282367,35.528561,35.617817,15.96
Tonga_00002_479647466_2e7ea24455_169_36709487@N00.jpg,-40.884642,-40.848269,173.048229,172.915803,11.85
Turkey_00007_199529249_b54fd55a6e_70_85971448@N00.jpg,38.671304,38.650374,34.839363,34.890413,5.01
Ukraine_00015_1337848415_599183dcd9_1178_28325468@N00.jpg,46.475736,-38.022714,30.765677,-57.574058,12845.86
UnitedKingdom_00019_964966881_426cf82f57_1071_98545448@N00.jpg,51.682337,50.715731,-1.78659,-1.891367,107.73
Utah_00017_311640007_f48e92f2d4_116_19269532@N00.jpg,37.218846,37.230384,-112.920913,-112.964398,4.06
Utah_00026_474986001_181d71a40d_218_53364390@N00.jpg,38.773023,38.671219,-109.324779,-109.497426,18.77
Virginia_00055_1440634934_ac4db3526d_1135_91062007@N00.jpg,36.859948,36.861620,-75.978484,-75.993629,1.36
Washington_00092_1444342752_743c6981e6_1161_39405636@N00.jpg,46.783282,46.796307,-121.763534,-121.754018,1.62
Wyoming_00005_264085120_70bc6791b2_97_48947971@N00.jpg,43.838489,43.860564,-110.725708,-110.648125,6.69
capri_00004_483725210_cb68b00ed5_174_40425693@N00.jpg,40.557373,40.623264,14.266262,14.376672,11.86
england_00041_251424233_428738c274_111_11114422@N00.jpg,51.243139,51.566429,-0.359823,-0.151004,38.76
galapagos_00007_1030772840_1430e92543_1026_7132415@N03.jpg,-0.393444,-0.395807,-90.281352,-90.406228,13.89
nikko_00002_313984117_ffde0f168d_117_25159586@N00.jpg,36.753576,36.758478,139.604473,139.568811,3.22
orlando_00010_295896083_bb881f9d62_110_29251780@N00.jpg,29.188135,57.704430,-81.226387,-3.535077,6585.49
seattle_00064_443151803_90c945e87c_191_74223826@N00.jpg,47.645127,47.643217,-122.336257,-122.334611,0.25
venice_00016_265350847_0252df858c_118_44972214@N00.jpg,32.845269,32.843646,-117.273988,-117.275942,0.26
wales_00004_130253713_3ded2d4456_56_66516604@N00.jpg,53.121229,53.111747,-3.999366,-3.994225,1.11

street acc (1km),city acc (25km),region acc (200km),country acc (750km),continent acc (2500km),mean deviation (km)
0.151899,0.409283,0.514768,0.654008,0.78481,1905.31
