img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance
104134428_244b67a2d9_38_19355699@N00.jpg,-33.861328,-33.869864,151.209039,151.208612,0.95
104134591_85c54effac_41_19355699@N00.jpg,-33.861328,-33.869864,151.209039,151.208612,0.95
104146945_2722f724b3_19_14542551@N00.jpg,47.913695,37.656320,106.833114,-122.410648,9324.72
104419192_8551684362_41_64825499@N00.jpg,51.508168,51.508176,-0.076035,-0.075744,0.02
1054676623_3278c97053_1242_70323761@N00.jpg,40.763169,54.472450,-73.945257,37.246178,7577.23
1055535547_d8ebd9b0ff_1005_52057668@N00.jpg,43.345154,-16.404606,11.293945,-71.524429,10688.21
1055596489_76a46df552_1047_52057668@N00.jpg,43.345154,40.965431,11.293945,-5.663055,1420.02
1056311007_52319e8695_1127_9729483@N02.jpg,19.633291,9.526047,-155.98991,76.380704,13428.46
1058450330_29b27f18cc_1304_52057668@N00.jpg,48.858842,48.853186,2.329101,2.349414,1.61
1064247804_21a7ce7392_1272_73293249@N00.jpg,52.506442,39.971613,13.337682,-75.195120,6511.29
1065427105_186af84f48_1367_70323761@N00.jpg,41.935064,40.101300,-74.018674,-75.439938,236.20
1066619342_4f62e58221_1239_70323761@N00.jpg,41.933021,39.785487,-74.019286,-77.284322,363.84
1070873718_eab41ad951_1427_93455345@N00.jpg,50.260814,52.002334,18.846359,4.486331,1018.79
1076964851_c20355b981_1431_93455345@N00.jpg,43.137069,56.948836,131.929321,24.111021,7024.34
1076986527_4de9d086bc_1124_93455345@N00.jpg,43.137069,40.443103,131.929321,-3.730588,9712.14
1077074655_69c5dba648_1048_93455345@N00.jpg,52.045734,52.479272,113.411865,13.472063,6215.11
1077086393_e1aea6d21e_1090_93455345@N00.jpg,52.32191,56.910120,104.227294,-5.022163,6273.78
1077155473_80c037f16a_1120_93455345@N00.jpg,51.733832,39.624210,39.25415,-75.621022,8065.90
107717568_95f67ce436_37_17351226@N00.jpg,59.929043,55.752015,30.313854,37.617996,633.82
1077208489_d307c44d40_1355_93455345@N00.jpg,43.137069,41.027447,131.929321,28.973788,7895.93
1077244783_6b676179aa_1032_93455345@N00.jpg,51.733832,55.619892,39.25415,37.756434,443.20
1077955412_5c254dabba_1246_93455345@N00.jpg,54.788017,53.646352,55.964355,24.438330,2036.32
1085889653_66207e5068_1416_33463080@N00.jpg,14.021187,13.968492,99.527893,99.536946,5.94
1086201488_cd08f71bb8_1056_33463080@N00.jpg,13.732881,26.930974,100.503273,88.305440,1939.18
1086319092_34f919b886_1232_33463080@N00.jpg,13.732881,-22.972192,100.503273,-43.223306,16063.10
109049475_c5794551d3_53_18684820@N00.jpg,16.056371,15.878264,103.646392,108.333481,501.45
109090818_b0c5177552_47_18684820@N00.jpg,17.400605,18.791567,104.779701,98.984828,631.67
1091261185_24d87262d8_1178_80333007@N00.jpg,43.54693,43.656832,10.312557,13.384345,247.63
109444762_8b7eb2eff0_45_44972214@N00.jpg,32.759562,38.302703,-117.180175,-75.110934,3823.20
1095141034_31d7994014_1432_33463080@N00.jpg,12.917568,14.556111,104.58847,-90.735395,16525.17
109515826_6e23accec7_54_18684820@N00.jpg,13.735383,-6.903899,100.500183,107.607412,2425.38
1095455094_de1cee2271_1306_33463080@N00.jpg,12.917568,12.484800,104.58847,104.625799,48.29
1097531112_dce44408c2_1403_9729483@N02.jpg,21.331284,28.416979,-157.920624,-81.580851,7616.27
1097784160_262625335f_1009_9729483@N02.jpg,38.035171,30.265715,-97.92862,-97.768938,864.05
1099044629_a345ba7db8_1115_70323761@N00.jpg,40.742713,51.439219,-74.006448,6.735640,6016.00
1099219094_cad7dd327e_1258_70323761@N00.jpg,40.719615,40.719309,-73.953469,-73.950490,0.25
110016321_34c0ac4524_55_18684820@N00.jpg,13.735383,22.190699,100.500183,113.542752,1667.89
1100269292_a7e742b120_1092_9729483@N02.jpg,37.716107,29.922680,-97.410605,-90.128658,1096.21
1101090129_d124208854_1241_33463080@N00.jpg,13.372585,13.444813,103.856849,103.871551,8.19
1104068861_5792a115db_1369_33463080@N00.jpg,13.372585,13.444813,103.856849,103.871551,8.19
1106682564_0b76ef20a3_1279_33463080@N00.jpg,13.372585,13.359979,103.856849,103.858582,1.41
1108236217_688d857d7c_1394_77235581@N00.jpg,58.20312,55.071572,-6.379559,-4.810579,361.16
111013518_cc990d42cf_51_36948083@N00.jpg,13.426188,13.444813,103.85848,103.871551,2.51
1112035723_0a63e75d0e_1114_33463080@N00.jpg,13.372585,2.199280,103.856849,102.308485,1254.03
1113980485_7ac3e8a2c6_1138_33463080@N00.jpg,13.819994,13.372680,104.714298,103.860222,104.86
1114595220_0a81197afd_1338_33463080@N00.jpg,13.819994,12.564812,104.714298,-86.631958,16825.91
1115259191_b14c332c87_1325_33463080@N00.jpg,13.372585,12.948562,103.856849,77.626898,2839.11
1117586944_cc641006da_1329_75653366@N00.jpg,13.743908,13.745121,100.488917,100.490838,0.25
1117715992_d0a96a4caa_1337_75653366@N00.jpg,13.743908,13.751874,100.488917,100.491568,0.93
1123241881_4bf8ae2419_1016_33463080@N00.jpg,10.591433,10.634287,103.764495,106.000477,244.42
1136685211_813651b657_1140_22941966@N00.jpg,45.001269,59.306958,-93.273346,18.100627,6843.09
113820435_b8d6945a79_56_87434398@N00.jpg,43.480577,29.958319,-72.386426,-90.081746,2170.33
113822018_7975267242_49_87434398@N00.jpg,44.540262,55.549789,-72.524313,-131.154459,4222.56
113823369_54ebe138ba_38_87434398@N00.jpg,42.762137,48.107166,-72.513799,-122.762013,3894.60
113823452_c141b6ee5c_36_87434398@N00.jpg,42.762137,36.066855,-72.513799,-81.848310,1092.93
113833447_7e18ad9cf1_42_87434398@N00.jpg,44.57578,42.396735,-72.295816,-73.292851,255.30
113861643_a1febd9dd0_45_87434398@N00.jpg,42.929907,38.472798,-72.578473,-79.765938,782.26
113879033_bfd1de651d_49_87434398@N00.jpg,44.723076,46.408563,-73.294,-63.413926,791.05
113885544_d7fbd527c6_48_87434398@N00.jpg,42.889674,39.198365,-72.952909,-79.608916,692.50
113900033_9051f51fbb_52_87434398@N00.jpg,43.147591,38.873057,-73.199415,-76.215486,538.38
113907854_ac0a856b31_53_87434398@N00.jpg,43.963538,44.002557,-73.207998,-72.988521,18.09
113910978_c1353d9035_55_87434398@N00.jpg,44.421704,44.228261,-72.850384,-71.319571,123.66
113912238_2a4c51a668_43_87434398@N00.jpg,43.891459,33.861909,-72.490625,-85.696573,1593.25
1155935557_5d22312c46_1219_41894197861@N01.jpg,40.418993,40.420194,-3.6922,-3.690156,0.22
115638799_b6b6e74e07_53_88483799@N00.jpg,39.397726,51.522628,-76.597608,-0.091370,5835.25
1156773764_43e2a07c5b_1180_41894197861@N01.jpg,40.416453,37.375117,-3.700203,-5.989527,391.91
117397326_1aaf6dac8d_19_18684820@N00.jpg,10.784407,15.285513,106.680679,120.591688,1587.31
117407151_e5ab0fb208_53_18684820@N00.jpg,10.784407,18.981105,106.680679,72.827973,3743.23
117409880_be8da6a355_37_18684820@N00.jpg,10.784407,52.092617,106.680679,0.135072,10161.99
117418457_244e0d7f56_46_18684820@N00.jpg,10.784407,14.576700,106.680679,120.978508,1606.86
1177618026_9cf484ed83_1039_10976003@N07.jpg,39.051451,48.163719,-94.480361,11.542898,7889.10
118150932_baf301f1d2_34_18684820@N00.jpg,13.735383,13.751874,100.500183,100.491568,2.06
1182903598_51bdaa7836_1385_15376845@N00.jpg,41.947553,45.181299,-72.691576,-123.046125,4007.02
1183171295_73c6565f16_1175_47311799@N00.jpg,44.499489,37.555935,11.34392,126.932294,8834.98
118469151_65ad932ce3_48_41894197861@N01.jpg,51.494797,51.513763,-0.195007,-0.098551,7.00
118489811_f07bfb2347_53_41894197861@N01.jpg,51.499473,51.508899,-0.119862,-0.098739,1.80
118511568_34404be213_49_41894197861@N01.jpg,51.499473,51.512876,-0.119862,-0.102116,1.93
118549043_489c2a4b3e_56_41894197861@N01.jpg,51.494583,51.546836,-0.202045,-0.198264,5.82
118556934_32ccc0ff16_42_41894197861@N01.jpg,51.494583,51.480663,-0.202045,-0.145327,4.22
118654486_9f20d0ae96_21_18684820@N00.jpg,13.735383,36.116616,100.500183,-115.172849,13325.15
1187469358_26459f74ff_1070_43616936@N00.jpg,42.346571,42.346776,-71.097228,-71.096264,0.08
1190585699_2de6e84746_1076_47311799@N00.jpg,45.442037,45.443715,10.998301,10.997332,0.20
1191410915_2c99edb131_1099_47311799@N00.jpg,45.434068,45.435464,12.34079,12.348701,0.64
1191595911_b68bf58ca5_1402_47311799@N00.jpg,45.440621,45.439475,12.321445,12.322635,0.16
1192463216_a5f06caf2c_1050_47311799@N00.jpg,45.440621,45.438355,12.321445,12.327986,0.57
1193809473_4fc475d918_1122_47311799@N00.jpg,45.456465,45.434044,12.356743,12.327317,3.39
1194828036_f64ee2efe4_1197_47311799@N00.jpg,45.435133,45.438355,12.336788,12.327986,0.77
1195826477_e2f02e85a0_1134_97522422@N00.jpg,40.17743,25.705425,44.517974,32.645844,1949.58
1196697986_3f09d5e590_1028_40829484@N00.jpg,40.206213,48.209349,-8.419003,16.360733,2153.80
1196952297_41615841a2_1206_70323761@N00.jpg,41.520317,50.360201,-71.443115,-4.753241,5072.13
1198701343_618ff4d0d0_1058_16418049@N00.jpg,37.97443,37.971754,23.732013,23.725684,0.63
1199147355_c2b4c49248_1121_16418049@N00.jpg,37.090924,45.619056,25.370521,13.814137,1350.01
1199232827_50d480ebb5_1089_16418049@N00.jpg,37.090924,37.208311,25.370521,21.991810,299.72
1199535862_d1024b2cb4_1143_70323761@N00.jpg,41.490983,29.936535,-71.315447,-90.082410,2118.45
1201299651_02e87d146d_1010_47311799@N00.jpg,46.539026,47.465444,12.138133,11.056817,131.66
120317522_749fbcec2e_34_18684820@N00.jpg,13.735383,-6.903899,100.500183,107.607412,2425.38
1203237811_23e521fb8f_1224_47311799@N00.jpg,46.195517,46.227135,9.450473,9.126368,25.19
1205192842_abe51c5638_1326_47311799@N00.jpg,45.468121,45.065305,9.19532,7.692426,125.85
1208388445_947a7b9831_1097_70323761@N00.jpg,41.484393,46.812808,-71.314954,-71.204364,592.56
120899260_27fd657739_55_57253263@N00.jpg,42.205983,35.354219,-71.328049,-81.274744,1149.14
1212815991_d0db96dfae_1100_47311799@N00.jpg,45.467,45.465151,9.189891,9.188347,0.24
1212979628_9a198136be_1049_47311799@N00.jpg,45.917362,45.965264,9.153327,8.959497,15.91
1214032151_2bccd236cb_1431_26519935@N00.jpg,26.057708,19.077699,119.279766,72.849004,4805.73
1215157478_41bd37102c_1392_11786349@N08.jpg,13.420845,13.359979,103.871097,103.858582,6.90
1215336556_279c61471b_1358_11786349@N08.jpg,13.749806,13.765824,100.493659,100.496055,1.80
1221245649_d7301c9e5e_1426_47311799@N00.jpg,47.052295,47.050985,8.30812,8.310464,0.23
1222111024_5f9bd39a03_1342_47311799@N00.jpg,47.052295,47.378983,8.30812,8.538709,40.29
1222946416_16db22f95d_1310_47311799@N00.jpg,46.219128,52.509425,6.107196,13.376090,874.46
1224896902_5acf368aa5_1062_48637819@N00.jpg,50.279906,59.908581,8.52539,10.749952,1079.82
1225986996_60db89c58a_1239_92123108@N00.jpg,37.7718,34.049658,-122.454986,-118.256782,560.45
1226154195_49065b65e5_1017_65768710@N00.jpg,-33.870344,-33.869894,151.225433,151.201510,2.21
1226778732_aa330b8a02_1359_65768710@N00.jpg,-33.870344,-33.855012,151.225433,151.208248,2.33
122874346_d2c3b79d6a_1_69212252@N00.jpg,-33.899201,46.622124,151.191015,14.258083,16153.29
1233312144_1c4d07b7c8_1160_70323761@N00.jpg,41.469381,41.467401,-71.297648,-71.326912,2.45
123515458_4aa6de7f6b_41_18684820@N00.jpg,13.735383,13.753701,100.500183,100.503424,2.07
123555933_757507030c_43_18684820@N00.jpg,1.286665,15.491943,103.838653,73.794830,3654.09
123587853_a130483c5c_34_18684820@N00.jpg,1.286665,-23.526274,103.838653,-46.624068,15984.62
123608981_175ef3bbf1_37_18684820@N00.jpg,1.286665,-26.512755,103.838653,153.083987,6112.45
123612898_c81bdbfbfe_38_18684820@N00.jpg,1.286665,40.861147,103.838653,-73.931477,15323.03
1238255019_bd52b89e57_1088_42126397@N00.jpg,25.316097,25.322927,83.017673,83.005221,1.46
1239082441_bd8a278b64_1110_56945335@N00.jpg,37.933637,13.065912,58.425636,80.283588,3509.86
1239496073_6a512711e3_1288_33463080@N00.jpg,10.573547,10.634287,103.553009,106.000477,267.58
1240411287_59013dee8b_1332_33463080@N00.jpg,10.573547,10.773985,103.553009,106.694841,344.03
1241130901_28561e7e52_1095_77235581@N00.jpg,58.20312,57.149624,-6.379559,-2.092970,280.43
1241572527_b18d472438_1367_33463080@N00.jpg,10.573547,49.742452,103.553009,96.939509,4397.85
1241642199_db1d63975f_1336_33463080@N00.jpg,10.573547,3.091448,103.553009,101.666440,857.61
1241732945_6ee69f48e8_1279_33463080@N00.jpg,10.573547,69.654948,103.553009,18.958198,8697.08
1242046453_2804afc587_1160_33463080@N00.jpg,10.573547,18.872719,103.553009,102.407668,930.99
1242572793_a243c9a727_1035_56945335@N00.jpg,37.668976,31.146337,62.184934,34.827635,2601.88
1242610350_6171d4a56f_1233_33463080@N00.jpg,10.573547,13.415321,103.553009,103.863887,317.79
1242660112_8fcf13d11e_1084_11786349@N08.jpg,31.622909,17.064283,-8.001823,-96.720594,8905.85
1244486280_8b5202fc1a_1382_70323761@N00.jpg,41.304021,59.942305,-72.91782,30.314033,6780.28
1245560986_808a9e823a_1027_79756109@N00.jpg,47.543033,45.296702,-121.837702,-85.306785,2785.39
1248129431_933a98b29d_1241_33463080@N00.jpg,11.580858,37.203173,104.921321,63.560336,5004.45
1249207786_015f8f88f7_1352_33463080@N00.jpg,11.580858,11.557248,104.921321,104.923890,2.64
1249645106_0d8a8350ce_1080_79756109@N00.jpg,47.61166,47.629178,-122.421855,-122.523616,7.87
1249725202_7af1ec000c_1322_33463080@N00.jpg,11.554707,12.908726,104.904499,-7.325405,12059.52
1249792433_027b208092_1308_79756109@N00.jpg,47.57882,46.210182,-122.41295,6.146293,8450.82
1251244724_1aaa516fb3_1392_56945335@N00.jpg,33.590742,33.558494,56.911754,43.999001,1195.52
1251348239_6f573bc099_1003_11786349@N08.jpg,36.744248,36.961819,-5.17044,25.286557,2698.36
1251466701_378c962215_1413_11786349@N08.jpg,37.176526,37.177073,-3.586564,-3.589937,0.30
1252593516_99c382dad0_1393_11786349@N08.jpg,36.717833,37.386981,-4.42646,-5.992498,157.64
1259522892_ceb36d34ca_1025_48264126@N00.jpg,-37.509044,45.510002,145.74583,-122.711703,12976.50
1259948091_17e2a9dcf9_1138_11786349@N08.jpg,18.815723,10.773985,99.022178,106.694841,1215.98
1260199045_1e18d6e6eb_1072_11786349@N08.jpg,19.975607,38.584143,102.246665,-90.418670,13370.89
1270344796_dbc1fd0673_1103_11786349@N08.jpg,48.295871,51.282637,4.071636,1.073994,395.66
1271785262_5415d7141b_1100_59555137@N00.jpg,22.319539,22.301503,114.169996,114.172637,2.02
1274846689_de0487a42d_1006_22941966@N00.jpg,44.9805,43.602322,-93.254833,1.438065,7065.26
1277769767_0ad30d8663_1398_97522422@N00.jpg,40.488215,-16.064858,45.032272,-69.155883,13190.87
127865347_3ef9196bc8_54_42485416@N00.jpg,40.771636,40.771414,-73.973693,-73.974144,0.05
1278816041_3bce7c47eb_1335_98545448@N00.jpg,51.6825,53.304560,-1.786333,-2.330243,184.08
1279376988_04a72ed7d8_1132_98545448@N00.jpg,51.680333,-21.461272,-1.781166,-52.139582,9490.27
1279408183_4544a317f4_1149_11786349@N08.jpg,41.01912,41.042091,28.9891,29.016982,3.46
1279824162_213c13300d_1393_98545448@N00.jpg,51.6825,51.696235,-1.786333,-1.802698,1.90
128000926_362e21360f_51_42485416@N00.jpg,49.299123,49.299910,-123.120861,-123.122200,0.13
128003004_89a8cb6880_44_42485416@N00.jpg,48.421155,48.420699,-123.369963,-123.368238,0.14
128198321_3e7ce3be40_1_43616936@N00.jpg,33.344116,15.492205,-118.328204,-86.783718,3736.44
1285219328_b446b6a044_1308_70323761@N00.jpg,40.764677,40.765360,-73.97365,-73.975754,0.19
1286567787_c041916e0a_1075_77235581@N00.jpg,58.20312,37.062473,-6.379559,-8.943602,2358.16
1287254325_d7877fc5c8_1258_11786349@N08.jpg,43.52926,44.887200,5.448789,-0.171697,472.63
1287803509_d45ce0c9c0_1023_11786349@N08.jpg,24.079536,23.596614,32.879676,32.572775,62.11
1288127209_be2c0b579b_1229_11786349@N08.jpg,25.715554,25.705425,32.657375,32.645844,1.61
1288513797_921fc7f215_1191_11786349@N08.jpg,30.050447,34.020058,31.235675,-6.827156,3594.38
1288818896_b0267a3878_1228_11786349@N08.jpg,25.697225,25.705425,32.637462,32.645844,1.24
1289028189_89ca47a3e1_1286_40279823@N00.jpg,37.059286,37.082168,15.293301,15.271948,3.17
1289098928_abb8d00a78_1388_11786349@N08.jpg,25.715554,25.705425,32.657375,32.645844,1.61
1289357310_26a2f53437_1001_11786349@N08.jpg,30.050447,50.360201,31.235675,-4.753241,3741.80
1289716380_697417ac40_1382_11786349@N08.jpg,25.710759,25.705425,32.63832,32.645844,0.96
1292236241_522bdec086_1335_15274769@N00.jpg,-3.349213,6.423207,36.687213,37.711276,1092.57
129509096_0a9e9e9b0f_1_42485416@N00.jpg,48.861326,48.860277,2.346954,2.351985,0.39
1296438631_17517c359d_1035_43935788@N00.jpg,38.461519,51.769218,-82.645082,-0.063884,6288.49
1300123632_36361364c9_1048_50435419@N00.jpg,43.036713,46.259435,-88.241887,-119.307883,2467.39
1301398204_91d2c72016_1205_65768710@N00.jpg,48.854875,48.859712,2.347383,2.331394,1.29
130155278_0295cc4bc0_55_42485416@N00.jpg,23.163956,25.781485,-81.232738,-80.130075,311.71
1301640818_ae2a23eaef_1243_65768710@N00.jpg,48.854875,48.873486,2.347383,2.297196,4.21
130197353_352e2cc286_48_42485416@N00.jpg,45.499052,36.977609,-73.552093,-122.024219,4097.09
1302320269_fc6a307a57_1414_56249023@N00.jpg,-13.529938,-13.518604,-71.952724,-71.981351,3.34
1303949077_23dbb49738_1348_11786349@N08.jpg,-34.620424,-34.602778,-58.369674,-58.379038,2.14
1304384259_3856ef14e7_1137_11786349@N08.jpg,-34.620424,40.727908,-58.369674,-73.979745,8529.37
130650021_49c1fb0df2_52_18684820@N00.jpg,37.445255,45.066597,-122.162904,7.681595,9553.86
1319266947_876ba5b28e_1380_79039156@N00.jpg,40.706148,-12.980134,17.33591,-38.511090,8277.54
1329253238_3b1b76a747_1288_79039156@N00.jpg,41.890361,41.892100,12.490167,12.485457,0.44
1332338678_42c42655de_1222_11786349@N08.jpg,-32.897533,34.137129,-68.833808,-118.354645,9071.73
1333746673_49d86db2c7_1246_79039156@N00.jpg,40.786195,40.826424,17.236969,17.177358,6.72
1333791140_ef6f8d0ee4_1102_9729483@N02.jpg,41.010135,46.540205,-96.303019,-99.922198,679.93
1335712671_b5eed6419b_1076_99437479@N00.jpg,37.323826,37.837200,26.542775,14.893553,1027.47
1339265654_2c0b13ea09_1201_93455345@N00.jpg,34.691944,34.272519,135.466918,108.922784,2426.35
1342064999_3bd9ab7c28_1075_11786349@N08.jpg,-32.897533,40.692583,-68.833808,-74.018962,8200.14
1343085868_18861e2149_1078_11786349@N08.jpg,-32.897533,40.080403,-68.833808,-3.568420,10523.50
134325491_70d249d150_55_84498284@N00.jpg,41.893205,41.894556,12.485167,12.485937,0.16
1343470355_1f5abc0196_1166_11786349@N08.jpg,-31.397897,38.117732,-64.182472,13.373867,11140.44
1344160892_7ba880a020_1239_11786349@N08.jpg,-33.639847,38.545790,-69.875621,22.456920,12433.89
1344281668_415cb41e7d_1142_11786349@N08.jpg,-31.397897,-34.624816,-64.182472,-58.382391,648.84
1345358029_1664cc187f_1318_11786349@N08.jpg,-31.397897,29.958114,-64.182472,-90.063952,7349.64
1346676982_dc8e17dcdb_1213_11786349@N08.jpg,-24.787124,14.556111,-65.414314,-90.735395,5165.44
134738204_382d178c4c_48_96155869@N00.jpg,47.50375,47.523716,19.058532,19.072121,2.44
134738205_31d6fe2300_46_96155869@N00.jpg,47.50375,50.061169,19.058532,19.941219,291.63
134742472_c48a79fb05_46_96155869@N00.jpg,47.50375,59.931528,19.058532,30.318909,1563.12
134748101_56f256634f_47_96155869@N00.jpg,47.50375,47.498256,19.058532,19.040215,1.51
134750510_02dcff4328_46_96155869@N00.jpg,47.50375,47.498256,19.058532,19.040215,1.51
1352223289_07789b3625_1335_24311489@N00.jpg,41.883333,37.790516,-87.6278,-122.398747,2982.75
1353805528_ef062711aa_1115_15376845@N00.jpg,41.482605,43.995543,-73.137016,-88.581669,1289.83
1353839770_690cc854a8_1267_15376845@N00.jpg,41.482605,52.092617,-73.137016,0.135072,5456.56
1356370638_0426ac7dcb_1264_23437487@N00.jpg,18.469468,20.779406,-66.119842,-89.589307,2469.30
136353845_74031b3ca1_44_70323761@N00.jpg,38.881896,38.883009,-77.041046,-77.039434,0.19
136353947_c262689bc0_46_70323761@N00.jpg,38.887984,38.890659,-77.048041,-77.048674,0.30
136358852_1838d2bb1f_38_70323761@N00.jpg,36.412303,36.419686,25.42983,25.434928,0.94
136391842_68f06d661b_50_40279823@N00.jpg,39.145671,32.070706,8.307573,34.767710,2507.51
136609024_18c1c8dcb5_50_69212252@N00.jpg,41.948702,39.899717,-87.655727,-75.181318,1071.48
136609298_840a239a07_47_69212252@N00.jpg,41.948702,41.948403,-87.655727,-87.654907,0.08
1367552397_bcb665cd04_1204_98545448@N00.jpg,28.41048,52.398247,-16.55688,13.044120,3611.50
1368606694_ab937b7b68_1026_98545448@N00.jpg,28.41176,28.413608,-16.5357,-16.556867,2.08
1370960903_9d221ee27f_1110_23601949@N00.jpg,50.840595,48.863407,4.3932,2.342625,264.45
137150404_f96a58534c_53_18684820@N00.jpg,37.809783,43.735865,-122.279205,7.423007,9630.37
137150643_a4a92b8528_52_18684820@N00.jpg,37.809783,33.598347,-122.279205,-117.877905,614.03
1371736638_5ac4bdff89_1278_23601949@N00.jpg,50.837302,50.839862,4.350435,4.353953,0.38
1375948742_e589d9e742_1191_9729483@N02.jpg,38.077495,30.394702,-97.92906,-98.258435,854.82
1386768513_361870386f_1152_70323761@N00.jpg,48.852863,48.859944,2.339122,2.361070,1.79
1388076875_5eb2f52dba_1218_74196805@N00.jpg,51.480941,53.273855,-3.182559,-9.053842,445.44
1388999682_0dc47349fe_1001_50435419@N00.jpg,39.946364,42.285227,-87.059569,-3.268203,6720.60
139129008_0d0fdae5b0_44_82927779@N00.jpg,-28.674172,-24.825106,20.527095,19.339984,443.92
1395394586_9076002eee_1025_36093984@N00.jpg,45.595542,46.722578,25.552825,23.583055,196.77
139606509_a57318c3ed_48_14542551@N00.jpg,49.035617,37.997242,104.066791,44.606777,4818.31
1396805906_2884c6e192_1016_70323761@N00.jpg,48.855743,48.852883,2.287843,2.283895,0.43
1397079054_476c297c47_1182_67879480@N00.jpg,55.749723,35.681895,37.624998,-105.938577,9277.43
1399334159_ded0f3866e_1173_23601949@N00.jpg,43.89715,41.426785,-69.518051,-70.676669,290.56
1403883634_ef6873ac58_1229_30571787@N00.jpg,44.302038,31.624904,9.211682,-7.987399,2056.13
1404679418_601bdb6cb3_1010_11786349@N08.jpg,-25.692894,51.904431,-54.446353,-8.499806,9718.25
1404731528_7a541c7416_1438_11786349@N08.jpg,-25.692894,50.935624,-54.446353,0.498715,10074.13
140569222_85ec512f5d_45_85417391@N00.jpg,48.859294,48.804803,2.343864,2.120806,17.42
1407798359_570d7be503_1242_11786349@N08.jpg,-34.620424,38.890439,-58.369674,-77.020307,8396.42
1407883917_e96b68342f_1021_11786349@N08.jpg,-34.620424,-34.607926,-58.369674,-58.373532,1.43
1409312350_af3d22a110_1389_88483799@N00.jpg,39.395114,39.339927,-76.602344,-76.662948,8.05
141288167_7321e778af_54_85417391@N00.jpg,48.859294,48.856838,2.343864,2.351576,0.63
1413398881_4cecb99a7b_1200_73293249@N00.jpg,51.503018,32.734524,-0.204759,-97.369162,7675.59
1413521035_a30171c418_1402_73293249@N00.jpg,51.507886,51.508011,-0.128336,-0.128067,0.02
1413644279_bd885b7f3c_1349_73293249@N00.jpg,51.508373,51.513872,-0.126366,-0.128042,0.62
1417701803_884aaf3fe2_1028_15376845@N00.jpg,41.547018,33.510695,-73.029749,-86.801997,1504.70
1417732845_8f6f8f4092_1221_77235581@N00.jpg,58.20312,56.355733,-6.379559,-5.451800,212.85
1417808121_c7a24a29df_1161_15376845@N00.jpg,41.547018,36.066855,-73.029749,-81.848310,976.45
141803382_35d0352693_45_51035632501@N01.jpg,-27.464499,48.912580,153.009681,2.355323,16552.65
1418555842_07c89e4599_1143_15376845@N00.jpg,41.547018,51.334468,-73.029749,7.335008,5938.64
1418574240_977c307033_1371_15376845@N00.jpg,41.547018,40.422051,-73.029749,-80.031391,600.70
1418634028_059e73ebaf_1046_15376845@N00.jpg,41.547018,53.028269,-73.029749,-6.388573,4992.62
1428156208_25c84442f7_1080_22941966@N00.jpg,43.801833,34.727105,-91.252,-118.306949,2523.56
1429153870_ab4563bc6e_1252_77235581@N00.jpg,58.261277,52.961104,-6.139812,-9.366254,623.03
143699234_fe93cf7e84_55_70323761@N00.jpg,25.790946,25.781485,-80.133633,-80.130075,1.11
143709426_5d2dcad5e5_52_70323761@N00.jpg,39.094514,51.505835,-84.510312,-0.075229,6370.26
143717975_c1f50a2d44_46_70323761@N00.jpg,39.905316,38.873625,-75.166236,-77.002850,195.11
143718342_24d7f1a6c0_49_70323761@N00.jpg,39.906888,39.899717,-75.1666,-75.181318,1.49
