img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance
1054676623_3278c97053_1242_70323761@N00.jpg,40.763169,37.820152,-73.945257,-122.479040,4136.15
1055535547_d8ebd9b0ff_1005_52057668@N00.jpg,43.345154,43.843051,11.293945,10.507648,84.11
1055596489_76a46df552_1047_52057668@N00.jpg,43.345154,40.952704,11.293945,-5.640559,1418.60
1056311007_52319e8695_1127_9729483@N02.jpg,19.633291,16.873182,-155.98991,-99.866337,5908.43
1058450330_29b27f18cc_1304_52057668@N00.jpg,48.858842,48.853070,2.329101,2.348886,1.58
1064247804_21a7ce7392_1272_73293249@N00.jpg,52.506442,41.922422,13.337682,-87.633286,7077.12
1065427105_186af84f48_1367_70323761@N00.jpg,41.935064,54.654378,-74.018674,-7.927679,4890.90
1066619342_4f62e58221_1239_70323761@N00.jpg,41.933021,39.785487,-74.019286,-77.284322,363.84
1070873718_eab41ad951_1427_93455345@N00.jpg,50.260814,48.444264,18.846359,-122.497071,8435.45
1076964851_c20355b981_1431_93455345@N00.jpg,43.137069,56.851022,131.929321,58.837269,5169.13
1076986527_4de9d086bc_1124_93455345@N00.jpg,43.137069,54.622240,131.929321,-1.494565,8285.04
1077074655_69c5dba648_1048_93455345@N00.jpg,52.045734,-22.945797,113.411865,-43.191893,16213.65
1077086393_e1aea6d21e_1090_93455345@N00.jpg,52.32191,53.389517,104.227294,-118.353697,7614.07
1077155473_80c037f16a_1120_93455345@N00.jpg,51.733832,39.437259,39.25415,-75.438004,8073.44
107717568_95f67ce436_37_17351226@N00.jpg,59.929043,55.738327,30.313854,37.569631,633.05
1077208489_d307c44d40_1355_93455345@N00.jpg,43.137069,43.129969,131.929321,131.991544,5.11
1077244783_6b676179aa_1032_93455345@N00.jpg,51.733832,55.867579,39.25415,37.635455,471.75
1077955412_5c254dabba_1246_93455345@N00.jpg,54.788017,53.646352,55.964355,24.438330,2036.32
1085889653_66207e5068_1416_33463080@N00.jpg,14.021187,13.968492,99.527893,99.536946,5.94
1086201488_cd08f71bb8_1056_33463080@N00.jpg,13.732881,1.427323,100.503273,103.782503,1415.06
1086319092_34f919b886_1232_33463080@N00.jpg,13.732881,20.627709,100.503273,-88.336315,16074.12
109049475_c5794551d3_53_18684820@N00.jpg,16.056371,17.913295,103.646392,102.325579,249.72
109090818_b0c5177552_47_18684820@N00.jpg,17.400605,29.949896,104.779701,-90.086901,14514.18
1091261185_24d87262d8_1178_80333007@N00.jpg,43.54693,44.069672,10.312557,12.558903,189.39
109444762_8b7eb2eff0_45_44972214@N00.jpg,32.759562,34.797870,-117.180175,-76.832578,3710.95
1095141034_31d7994014_1432_33463080@N00.jpg,12.917568,27.705351,104.58847,85.314499,2589.81
109515826_6e23accec7_54_18684820@N00.jpg,13.735383,13.962509,100.500183,100.366976,29.06
1095455094_de1cee2271_1306_33463080@N00.jpg,12.917568,20.140772,104.58847,102.144525,844.31
1097531112_dce44408c2_1403_9729483@N02.jpg,21.331284,28.418845,-157.920624,-81.580416,7616.26
1097784160_262625335f_1009_9729483@N02.jpg,38.035171,30.265715,-97.92862,-97.768938,864.05
1099044629_a345ba7db8_1115_70323761@N00.jpg,40.742713,-8.532527,-74.006448,115.243955,16318.65
1099219094_cad7dd327e_1258_70323761@N00.jpg,40.719615,40.716678,-73.953469,-73.954711,0.34
110016321_34c0ac4524_55_18684820@N00.jpg,13.735383,12.988185,100.500183,77.596433,2478.32
1100269292_a7e742b120_1092_9729483@N02.jpg,37.716107,38.934449,-97.410605,-77.041841,1778.27
1101090129_d124208854_1241_33463080@N00.jpg,13.372585,13.368529,103.856849,103.857017,0.45
1104068861_5792a115db_1369_33463080@N00.jpg,13.372585,13.444813,103.856849,103.871551,8.19
1106682564_0b76ef20a3_1279_33463080@N00.jpg,13.372585,13.444813,103.856849,103.871551,8.19
1108236217_688d857d7c_1394_77235581@N00.jpg,58.20312,43.619821,-6.379559,-70.237451,4561.99
111013518_cc990d42cf_51_36948083@N00.jpg,13.426188,13.368529,103.85848,103.857017,6.41
1112035723_0a63e75d0e_1114_33463080@N00.jpg,13.372585,24.035413,103.856849,90.706416,1820.93
1113980485_7ac3e8a2c6_1138_33463080@N00.jpg,13.819994,14.114101,104.714298,101.334429,366.17
1114595220_0a81197afd_1338_33463080@N00.jpg,13.819994,11.870841,104.714298,75.757462,3144.88
1115259191_b14c332c87_1325_33463080@N00.jpg,13.372585,41.367660,103.856849,2.151642,9977.44
1117586944_cc641006da_1329_75653366@N00.jpg,13.743908,13.751874,100.488917,100.491568,0.93
1117715992_d0a96a4caa_1337_75653366@N00.jpg,13.743908,13.745121,100.488917,100.490838,0.25
1123241881_4bf8ae2419_1016_33463080@N00.jpg,10.591433,20.140772,103.764495,102.144525,1075.91
1136685211_813651b657_1140_22941966@N00.jpg,45.001269,49.599083,-93.273346,1.054269,6642.88
113820435_b8d6945a79_56_87434398@N00.jpg,43.480577,41.830661,-72.386426,-71.416153,199.88
113822018_7975267242_49_87434398@N00.jpg,44.540262,55.549789,-72.524313,-131.154459,4222.56
113823369_54ebe138ba_38_87434398@N00.jpg,42.762137,43.392833,-72.513799,-72.978755,79.65
113823452_c141b6ee5c_36_87434398@N00.jpg,42.762137,35.923999,-72.513799,-79.074367,946.13
113833447_7e18ad9cf1_42_87434398@N00.jpg,44.57578,42.251799,-72.295816,-73.177545,268.04
113861643_a1febd9dd0_45_87434398@N00.jpg,42.929907,35.514356,-72.578473,-83.341960,1238.95
113879033_bfd1de651d_49_87434398@N00.jpg,44.723076,46.137667,-73.294,-63.533592,777.18
113885544_d7fbd527c6_48_87434398@N00.jpg,42.889674,38.960951,-72.952909,-79.900771,728.67
113900033_9051f51fbb_52_87434398@N00.jpg,43.147591,38.180268,-73.199415,-75.243662,578.58
113907854_ac0a856b31_53_87434398@N00.jpg,43.963538,44.463604,-73.207998,-72.670846,70.18
113910978_c1353d9035_55_87434398@N00.jpg,44.421704,50.097021,-72.850384,-122.983415,3762.52
113912238_2a4c51a668_43_87434398@N00.jpg,43.891459,30.408539,-72.490625,-85.856556,1905.51
1155935557_5d22312c46_1219_41894197861@N01.jpg,40.418993,40.417892,-3.6922,-3.687741,0.40
115638799_b6b6e74e07_53_88483799@N00.jpg,39.397726,52.400001,-76.597608,-106.710481,2712.48
1156773764_43e2a07c5b_1180_41894197861@N01.jpg,40.416453,39.471161,-3.700203,-0.377787,302.09
117397326_1aaf6dac8d_19_18684820@N00.jpg,10.784407,15.285513,106.680679,120.591688,1587.31
117407151_e5ab0fb208_53_18684820@N00.jpg,10.784407,13.742171,106.680679,100.500878,747.61
117409880_be8da6a355_37_18684820@N00.jpg,10.784407,39.727052,106.680679,-84.149401,14288.16
117418457_244e0d7f56_46_18684820@N00.jpg,10.784407,27.263051,106.680679,88.856405,2613.86
1177618026_9cf484ed83_1039_10976003@N07.jpg,39.051451,39.015973,-94.480361,-94.492595,4.08
118150932_baf301f1d2_34_18684820@N00.jpg,13.735383,13.751874,100.500183,100.491568,2.06
1182903598_51bdaa7836_1385_15376845@N00.jpg,41.947553,52.118817,-72.691576,0.122249,5393.65
1183171295_73c6565f16_1175_47311799@N00.jpg,44.499489,46.811461,11.34392,-71.205665,6109.86
118469151_65ad932ce3_48_41894197861@N01.jpg,51.494797,51.531172,-0.195007,-0.123985,6.37
118489811_f07bfb2347_53_41894197861@N01.jpg,51.499473,51.508002,-0.119862,-0.098419,1.76
118511568_34404be213_49_41894197861@N01.jpg,51.499473,51.507800,-0.119862,-0.101713,1.56
118549043_489c2a4b3e_56_41894197861@N01.jpg,51.494583,51.485612,-0.202045,-0.106651,6.68
118556934_32ccc0ff16_42_41894197861@N01.jpg,51.494583,51.484857,-0.202045,-0.152327,3.61
118654486_9f20d0ae96_21_18684820@N00.jpg,13.735383,34.186144,100.500183,-118.403735,13284.10
1187469358_26459f74ff_1070_43616936@N00.jpg,42.346571,42.349640,-71.097228,-71.105034,0.73
1190585699_2de6e84746_1076_47311799@N00.jpg,45.442037,45.443865,10.998301,11.021830,1.85
1191410915_2c99edb131_1099_47311799@N00.jpg,45.434068,43.749242,12.34079,13.180492,198.79
1191595911_b68bf58ca5_1402_47311799@N00.jpg,45.440621,45.437784,12.321445,12.334937,1.10
1192463216_a5f06caf2c_1050_47311799@N00.jpg,45.440621,45.442326,12.321445,12.330371,0.72
1193809473_4fc475d918_1122_47311799@N00.jpg,45.456465,45.432905,12.356743,12.332146,3.25
1194828036_f64ee2efe4_1197_47311799@N00.jpg,45.435133,45.438355,12.336788,12.327986,0.77
1195826477_e2f02e85a0_1134_97522422@N00.jpg,40.17743,37.828949,44.517974,-4.769436,4211.96
1196697986_3f09d5e590_1028_40829484@N00.jpg,40.206213,22.024149,-8.419003,87.835826,8951.89
1196952297_41615841a2_1206_70323761@N00.jpg,41.520317,50.390242,-71.443115,-4.777754,5069.55
1198701343_618ff4d0d0_1058_16418049@N00.jpg,37.97443,37.970642,23.732013,23.726503,0.64
1199147355_c2b4c49248_1121_16418049@N00.jpg,37.090924,59.496003,25.370521,-2.301619,3177.29
1199232827_50d480ebb5_1089_16418049@N00.jpg,37.090924,29.586164,25.370521,34.962174,1219.48
1199535862_d1024b2cb4_1143_70323761@N00.jpg,41.490983,29.949896,-71.315447,-90.086901,2117.77
1201299651_02e87d146d_1010_47311799@N00.jpg,46.539026,46.671673,12.138133,7.812926,330.70
120317522_749fbcec2e_34_18684820@N00.jpg,13.735383,-6.913728,100.500183,107.615840,2426.71
1203237811_23e521fb8f_1224_47311799@N00.jpg,46.195517,46.462883,9.450473,12.465798,233.41
1205192842_abe51c5638_1326_47311799@N00.jpg,45.468121,59.930721,9.19532,30.367223,2130.75
1208388445_947a7b9831_1097_70323761@N00.jpg,41.484393,32.782977,-71.314954,-79.947082,1232.17
120899260_27fd657739_55_57253263@N00.jpg,42.205983,33.817530,-71.328049,-81.378924,1280.90
1212815991_d0db96dfae_1100_47311799@N00.jpg,45.467,40.845552,9.189891,14.253277,657.56
1212979628_9a198136be_1049_47311799@N00.jpg,45.917362,46.038852,9.153327,8.686856,38.49
1214032151_2bccd236cb_1431_26519935@N00.jpg,26.057708,19.030618,119.279766,72.837127,4808.55
1215157478_41bd37102c_1392_11786349@N08.jpg,13.420845,27.705351,103.871097,85.314499,2494.71
1215336556_279c61471b_1358_11786349@N08.jpg,13.749806,-8.028244,100.493659,-34.892360,15109.07
1221245649_d7301c9e5e_1426_47311799@N00.jpg,47.052295,45.885672,8.30812,6.146832,210.29
1222111024_5f9bd39a03_1342_47311799@N00.jpg,47.052295,41.022060,8.30812,28.971595,1775.96
1222946416_16db22f95d_1310_47311799@N00.jpg,46.219128,47.614808,6.107196,-122.343521,8442.12
1224896902_5acf368aa5_1062_48637819@N00.jpg,50.279906,28.418845,8.52539,-81.580416,7626.97
1225986996_60db89c58a_1239_92123108@N00.jpg,37.7718,37.787378,-122.454986,-122.408742,4.42
1226154195_49065b65e5_1017_65768710@N00.jpg,-33.870344,-33.869894,151.225433,151.201510,2.21
1226778732_aa330b8a02_1359_65768710@N00.jpg,-33.870344,-33.836939,151.225433,151.210970,3.95
122874346_d2c3b79d6a_1_69212252@N00.jpg,-33.899201,-34.399195,151.191015,147.571005,337.71
1233312144_1c4d07b7c8_1160_70323761@N00.jpg,41.469381,41.449333,-71.297648,-71.463304,13.98
123515458_4aa6de7f6b_41_18684820@N00.jpg,13.735383,12.988185,100.500183,77.596433,2478.32
123555933_757507030c_43_18684820@N00.jpg,1.286665,13.724175,103.838653,100.508938,1430.68
123587853_a130483c5c_34_18684820@N00.jpg,1.286665,18.795065,103.838653,98.986633,2017.43
123608981_175ef3bbf1_37_18684820@N00.jpg,1.286665,7.916497,103.838653,98.322429,957.52
123612898_c81bdbfbfe_38_18684820@N00.jpg,1.286665,39.824299,103.838653,-75.627954,15443.43
1238255019_bd52b89e57_1088_42126397@N00.jpg,25.316097,29.466478,83.017673,47.961965,3478.60
1239082441_bd8a278b64_1110_56945335@N00.jpg,37.933637,13.025565,58.425636,80.244272,3511.19
1239496073_6a512711e3_1288_33463080@N00.jpg,10.573547,10.960124,103.553009,108.225944,512.26
1240411287_59013dee8b_1332_33463080@N00.jpg,10.573547,10.424313,103.553009,123.874300,2221.46
1241130901_28561e7e52_1095_77235581@N00.jpg,58.20312,37.610032,-6.379559,-122.385825,7826.63
1241572527_b18d472438_1367_33463080@N00.jpg,10.573547,12.484800,103.553009,104.625799,242.54
1241642199_db1d63975f_1336_33463080@N00.jpg,10.573547,-1.914295,103.553009,-49.803685,16919.73
1241732945_6ee69f48e8_1279_33463080@N00.jpg,10.573547,59.220495,103.553009,17.828032,8756.21
1242046453_2804afc587_1160_33463080@N00.jpg,10.573547,17.913295,103.553009,102.325579,826.78
1242572793_a243c9a727_1035_56945335@N00.jpg,37.668976,26.217902,62.184934,50.534391,1679.25
1242610350_6171d4a56f_1233_33463080@N00.jpg,10.573547,12.484800,103.553009,104.625799,242.54
1242660112_8fcf13d11e_1084_11786349@N08.jpg,31.622909,17.070463,-8.001823,-96.729335,8906.31
1244486280_8b5202fc1a_1382_70323761@N00.jpg,41.304021,38.893097,-72.91782,-77.035884,441.00
1245560986_808a9e823a_1027_79756109@N00.jpg,47.543033,46.647716,-121.837702,-85.226675,2747.40
1248129431_933a98b29d_1241_33463080@N00.jpg,11.580858,36.989408,104.921321,140.483691,4533.54
1249207786_015f8f88f7_1352_33463080@N00.jpg,11.580858,24.556553,104.921321,-81.802125,15931.05
1249645106_0d8a8350ce_1080_79756109@N00.jpg,47.61166,47.632489,-122.421855,-122.568033,11.20
1249725202_7af1ec000c_1322_33463080@N00.jpg,11.554707,14.336275,104.904499,100.542121,564.89
1249792433_027b208092_1308_79756109@N00.jpg,47.57882,46.516301,-122.41295,6.653388,8443.29
1251244724_1aaa516fb3_1392_56945335@N00.jpg,33.590742,37.203173,56.911754,63.560336,723.94
1251348239_6f573bc099_1003_11786349@N08.jpg,36.744248,44.529039,-5.17044,0.755258,999.00
1251466701_378c962215_1413_11786349@N08.jpg,37.176526,37.176614,-3.586564,-3.588574,0.18
1252593516_99c382dad0_1393_11786349@N08.jpg,36.717833,36.719938,-4.42646,-4.420177,0.61
1259522892_ceb36d34ca_1025_48264126@N00.jpg,-37.509044,51.777866,145.74583,-2.536589,17081.51
1259948091_17e2a9dcf9_1138_11786349@N08.jpg,18.815723,19.030618,99.022178,72.837127,2751.82
1260199045_1e18d6e6eb_1072_11786349@N08.jpg,19.975607,39.518790,102.246665,-104.852530,12825.52
1270344796_dbc1fd0673_1103_11786349@N08.jpg,48.295871,52.115519,4.071636,1.055656,475.78
1271785262_5415d7141b_1100_59555137@N00.jpg,22.319539,22.318847,114.169996,114.172697,0.29
1274846689_de0487a42d_1006_22941966@N00.jpg,44.9805,37.386682,-93.254833,-5.998738,6990.13
1277769767_0ad30d8663_1398_97522422@N00.jpg,40.488215,-15.936721,45.032272,-69.527594,13213.52
127865347_3ef9196bc8_54_42485416@N00.jpg,40.771636,40.771414,-73.973693,-73.974144,0.05
1278816041_3bce7c47eb_1335_98545448@N00.jpg,51.6825,-27.066557,-1.786333,153.087143,16564.43
1279376988_04a72ed7d8_1132_98545448@N00.jpg,51.680333,29.106803,-1.781166,-95.376581,7745.30
1279408183_4544a317f4_1149_11786349@N08.jpg,41.01912,41.042091,28.9891,29.016982,3.46
1279824162_213c13300d_1393_98545448@N00.jpg,51.6825,53.209757,-1.786333,-0.563249,188.97
128000926_362e21360f_51_42485416@N00.jpg,49.299123,49.299910,-123.120861,-123.122200,0.13
128003004_89a8cb6880_44_42485416@N00.jpg,48.421155,48.423941,-123.369963,-123.367375,0.36
128198321_3e7ce3be40_1_43616936@N00.jpg,33.344116,33.367006,-118.328204,-118.363700,4.17
1285219328_b446b6a044_1308_70323761@N00.jpg,40.764677,40.765766,-73.97365,-73.973837,0.12
1286567787_c041916e0a_1075_77235581@N00.jpg,58.20312,41.171258,-6.379559,-8.682250,1900.81
1287254325_d7877fc5c8_1258_11786349@N08.jpg,43.52926,44.887200,5.448789,-0.171697,472.63
1287803509_d45ce0c9c0_1023_11786349@N08.jpg,24.079536,23.596614,32.879676,32.572775,62.11
1288127209_be2c0b579b_1229_11786349@N08.jpg,25.715554,25.826896,32.657375,32.891287,26.49
1288513797_921fc7f215_1191_11786349@N08.jpg,30.050447,-16.404606,31.235675,-71.524429,12115.23
1288818896_b0267a3878_1228_11786349@N08.jpg,25.697225,25.826896,32.637462,32.891287,29.22
1289028189_89ca47a3e1_1286_40279823@N00.jpg,37.059286,37.368531,15.293301,15.158791,36.39
1289098928_abb8d00a78_1388_11786349@N08.jpg,25.715554,25.826896,32.657375,32.891287,26.49
1289357310_26a2f53437_1001_11786349@N08.jpg,30.050447,36.649048,31.235675,-105.691650,11344.98
1289716380_697417ac40_1382_11786349@N08.jpg,25.710759,43.526820,32.63832,6.977365,3049.54
1292236241_522bdec086_1335_15274769@N00.jpg,-3.349213,3.093179,36.687213,37.087699,717.74
129509096_0a9e9e9b0f_1_42485416@N00.jpg,48.861326,48.859076,2.346954,2.352087,0.45
1296438631_17517c359d_1035_43935788@N00.jpg,38.461519,45.886380,-82.645082,11.526826,7337.64
1300123632_36361364c9_1048_50435419@N00.jpg,43.036713,42.112135,-88.241887,-88.377882,103.41
1301398204_91d2c72016_1205_65768710@N00.jpg,48.854875,48.863298,2.347383,2.336193,1.24
130155278_0295cc4bc0_55_42485416@N00.jpg,23.163956,25.783832,-81.232738,-80.132244,311.88
1301640818_ae2a23eaef_1243_65768710@N00.jpg,48.854875,48.873507,2.347383,2.295719,4.31
130197353_352e2cc286_48_42485416@N00.jpg,45.499052,43.456903,-73.552093,-115.626126,3307.54
1302320269_fc6a307a57_1414_56249023@N00.jpg,-13.529938,-13.490808,-71.952724,-72.013370,7.87
1303949077_23dbb49738_1348_11786349@N08.jpg,-34.620424,35.672167,-58.369674,139.767210,18364.24
1304384259_3856ef14e7_1137_11786349@N08.jpg,-34.620424,40.722298,-58.369674,-73.971361,8528.61
130650021_49c1fb0df2_52_18684820@N00.jpg,37.445255,52.526564,-122.162904,13.402938,9127.93
1319266947_876ba5b28e_1380_79039156@N00.jpg,40.706148,38.612382,17.33591,-7.976208,2171.70
1329253238_3b1b76a747_1288_79039156@N00.jpg,41.890361,41.891216,12.490167,12.486643,0.31
1332338678_42c42655de_1222_11786349@N08.jpg,-32.897533,28.357367,-68.833808,-81.579531,6942.80
1333746673_49d86db2c7_1246_79039156@N00.jpg,40.786195,41.033592,17.236969,16.947974,36.70
1333791140_ef6f8d0ee4_1102_9729483@N02.jpg,41.010135,46.073250,-96.303019,-96.465797,563.15
1335712671_b5eed6419b_1076_99437479@N00.jpg,37.323826,42.031626,26.542775,13.877413,1202.05
1339265654_2c0b13ea09_1201_93455345@N00.jpg,34.691944,37.564611,135.466918,126.984752,825.64
1342064999_3bd9ab7c28_1075_11786349@N08.jpg,-32.897533,51.507158,-68.833808,-0.131623,11520.75
1343085868_18861e2149_1078_11786349@N08.jpg,-32.897533,40.080403,-68.833808,-3.568420,10523.50
134325491_70d249d150_55_84498284@N00.jpg,41.893205,41.891216,12.485167,12.486643,0.25
1343470355_1f5abc0196_1166_11786349@N08.jpg,-31.397897,41.906200,-64.182472,12.475719,11299.34
1344160892_7ba880a020_1239_11786349@N08.jpg,-33.639847,38.388471,-69.875621,22.096992,12398.04
1344281668_415cb41e7d_1142_11786349@N08.jpg,-31.397897,23.137033,-64.182472,-82.363479,6365.56
1345358029_1664cc187f_1318_11786349@N08.jpg,-31.397897,41.897990,-64.182472,12.475244,11298.82
1346676982_dc8e17dcdb_1213_11786349@N08.jpg,-24.787124,17.070463,-65.414314,-96.729335,5760.16
134738204_382d178c4c_48_96155869@N00.jpg,47.50375,47.526131,19.058532,19.077633,2.87
134738205_31d6fe2300_46_96155869@N00.jpg,47.50375,46.403556,19.058532,24.890590,459.12
134742472_c48a79fb05_46_96155869@N00.jpg,47.50375,47.504788,19.058532,19.064722,0.48
134748101_56f256634f_47_96155869@N00.jpg,47.50375,47.497444,19.058532,19.040236,1.54
134750510_02dcff4328_46_96155869@N00.jpg,47.50375,47.497444,19.058532,19.040236,1.54
1352223289_07789b3625_1335_24311489@N00.jpg,41.883333,37.790516,-87.6278,-122.398747,2982.75
1353805528_ef062711aa_1115_15376845@N00.jpg,41.482605,38.406598,-73.137016,-122.891068,4196.64
1353839770_690cc854a8_1267_15376845@N00.jpg,41.482605,49.212556,-73.137016,-0.339518,5530.81
1356370638_0426ac7dcb_1264_23437487@N00.jpg,18.469468,-12.080515,-66.119842,-77.054947,3602.51
136353845_74031b3ca1_44_70323761@N00.jpg,38.881896,38.882041,-77.041046,-77.040776,0.03
136353947_c262689bc0_46_70323761@N00.jpg,38.887984,38.890171,-77.048041,-77.049525,0.28
136358852_1838d2bb1f_38_70323761@N00.jpg,36.412303,36.429976,25.42983,25.424291,2.03
136391842_68f06d661b_50_40279823@N00.jpg,39.145671,28.976809,8.307573,-13.626062,2306.44
136609024_18c1c8dcb5_50_69212252@N00.jpg,41.948702,34.081636,-87.655727,-118.234765,2800.72
136609298_840a239a07_47_69212252@N00.jpg,41.948702,42.345046,-87.655727,-71.093559,1363.99
1367552397_bcb665cd04_1204_98545448@N00.jpg,28.41048,1.308107,-16.55688,103.803376,12864.72
1368606694_ab937b7b68_1026_98545448@N00.jpg,28.41176,28.405567,-16.5357,-16.604072,6.72
1370960903_9d221ee27f_1110_23601949@N00.jpg,50.840595,50.838069,4.3932,4.391751,0.30
137150404_f96a58534c_53_18684820@N00.jpg,37.809783,32.724229,-122.279205,-117.186964,730.14
137150643_a4a92b8528_52_18684820@N00.jpg,37.809783,37.012482,-122.279205,-7.926203,9312.33
1371736638_5ac4bdff89_1278_23601949@N00.jpg,50.837302,48.205532,4.350435,16.392615,915.94
1375948742_e589d9e742_1191_9729483@N02.jpg,38.077495,44.984392,-97.92906,-93.161024,864.11
1386768513_361870386f_1152_70323761@N00.jpg,48.852863,48.851154,2.339122,2.338920,0.19
1388076875_5eb2f52dba_1218_74196805@N00.jpg,51.480941,52.629040,-3.182559,1.288658,331.23
1388999682_0dc47349fe_1001_50435419@N00.jpg,39.946364,45.354187,-87.059569,37.626160,9046.81
139129008_0d0fdae5b0_44_82927779@N00.jpg,-28.674172,37.336129,20.527095,-110.185934,15372.38
1395394586_9076002eee_1025_36093984@N00.jpg,45.595542,45.535353,25.552825,0.610889,1933.78
139606509_a57318c3ed_48_14542551@N00.jpg,49.035617,33.207743,104.066791,-4.691734,8482.03
1396805906_2884c6e192_1016_70323761@N00.jpg,48.855743,48.851587,2.287843,2.290883,0.51
1397079054_476c297c47_1182_67879480@N00.jpg,55.749723,55.752015,37.624998,37.617996,0.51
1399334159_ded0f3866e_1173_23601949@N00.jpg,43.89715,41.426785,-69.518051,-70.676669,290.56
1403883634_ef6873ac58_1229_30571787@N00.jpg,44.302038,43.697503,9.211682,7.283286,168.25
1404679418_601bdb6cb3_1010_11786349@N08.jpg,-25.692894,46.092573,-54.446353,-121.579856,10450.78
1404731528_7a541c7416_1438_11786349@N08.jpg,-25.692894,50.824804,-54.446353,2.874039,10190.66
140569222_85ec512f5d_45_85417391@N00.jpg,48.859294,48.806464,2.343864,2.117907,17.55
1407798359_570d7be503_1242_11786349@N08.jpg,-34.620424,48.859982,-58.369674,2.325966,11049.86
1407883917_e96b68342f_1021_11786349@N08.jpg,-34.620424,-34.608812,-58.369674,-58.374871,1.38
1409312350_af3d22a110_1389_88483799@N00.jpg,39.395114,33.861909,-76.602344,-85.696573,1017.49
141288167_7321e778af_54_85417391@N00.jpg,48.859294,48.859076,2.343864,2.352087,0.60
1413398881_4cecb99a7b_1200_73293249@N00.jpg,51.503018,45.561514,-0.204759,-73.550079,5211.19
1413521035_a30171c418_1402_73293249@N00.jpg,51.507886,51.507926,-0.128336,-0.128163,0.01
1413644279_bd885b7f3c_1349_73293249@N00.jpg,51.508373,51.508303,-0.126366,-0.124707,0.12
1417701803_884aaf3fe2_1028_15376845@N00.jpg,41.547018,33.507599,-73.029749,-86.777709,1503.21
1417732845_8f6f8f4092_1221_77235581@N00.jpg,58.20312,61.939269,-6.379559,6.042060,802.74
1417808121_c7a24a29df_1161_15376845@N00.jpg,41.547018,36.175936,-73.029749,-81.644955,954.72
141803382_35d0352693_45_51035632501@N01.jpg,-27.464499,33.958519,153.009681,-118.239055,11562.05
1418555842_07c89e4599_1143_15376845@N00.jpg,41.547018,42.305160,-73.029749,-72.576922,92.25
1418574240_977c307033_1371_15376845@N00.jpg,41.547018,51.524026,-73.029749,6.922963,5904.10
1418634028_059e73ebaf_1046_15376845@N00.jpg,41.547018,47.635860,-73.029749,-3.049621,5392.30
1428156208_25c84442f7_1080_22941966@N00.jpg,43.801833,34.186144,-91.252,-118.403735,2563.13
1429153870_ab4563bc6e_1252_77235581@N00.jpg,58.261277,52.778253,-6.139812,-8.948607,634.66
143699234_fe93cf7e84_55_70323761@N00.jpg,25.790946,25.783832,-80.133633,-80.132244,0.80
143709426_5d2dcad5e5_52_70323761@N00.jpg,39.094514,40.712264,-84.510312,-73.991111,914.55
143717975_c1f50a2d44_46_70323761@N00.jpg,39.905316,39.899717,-75.166236,-75.181318,1.43
143718342_24d7f1a6c0_49_70323761@N00.jpg,39.906888,39.899717,-75.1666,-75.181318,1.49
