img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance
1113980485_7ac3e8a2c6_1138_33463080@N00.jpg,13.819994,14.761832,104.714298,121.079371,1766.12
1114595220_0a81197afd_1338_33463080@N00.jpg,13.819994,12.815663,104.714298,39.981235,6982.74
1115259191_b14c332c87_1325_33463080@N00.jpg,13.372585,20.329853,103.856849,-89.398528,15997.01
1117586944_cc641006da_1329_75653366@N00.jpg,13.743908,13.712794,100.488917,100.507114,3.98
1117715992_d0a96a4caa_1337_75653366@N00.jpg,13.743908,13.742093,100.488917,100.490245,0.25
1123241881_4bf8ae2419_1016_33463080@N00.jpg,10.591433,8.038587,103.764495,98.836276,610.70
1136685211_813651b657_1140_22941966@N00.jpg,45.001269,60.181275,-93.273346,24.935394,7053.01
113820435_b8d6945a79_56_87434398@N00.jpg,43.480577,70.983149,-72.386426,19.016786,5543.29
113822018_7975267242_49_87434398@N00.jpg,44.540262,44.558803,-72.524313,-72.577842,4.72
113823369_54ebe138ba_38_87434398@N00.jpg,42.762137,51.998237,-72.513799,2.345946,5473.72
113823452_c141b6ee5c_36_87434398@N00.jpg,42.762137,36.308065,-72.513799,-81.515753,1052.89
113833447_7e18ad9cf1_42_87434398@N00.jpg,44.57578,48.443164,-72.295816,-122.506994,3797.05
113861643_a1febd9dd0_45_87434398@N00.jpg,42.929907,40.755572,-72.578473,-76.085601,377.91
113879033_bfd1de651d_49_87434398@N00.jpg,44.723076,-49.862304,-73.294,173.972470,15082.48
113885544_d7fbd527c6_48_87434398@N00.jpg,42.889674,47.625336,-72.952909,-122.156370,3821.61
113900033_9051f51fbb_52_87434398@N00.jpg,43.147591,37.575595,-73.199415,-76.825965,691.41
113907854_ac0a856b31_53_87434398@N00.jpg,43.963538,44.558803,-73.207998,-72.577842,83.06
113910978_c1353d9035_55_87434398@N00.jpg,44.421704,61.951981,-72.850384,5.829896,5211.78
113912238_2a4c51a668_43_87434398@N00.jpg,43.891459,37.732148,-72.490625,-78.293171,840.66
1155935557_5d22312c46_1219_41894197861@N01.jpg,40.418993,40.418461,-3.6922,-3.687680,0.39
115638799_b6b6e74e07_53_88483799@N00.jpg,39.397726,35.531566,-76.597608,139.203085,10910.08
1156773764_43e2a07c5b_1180_41894197861@N01.jpg,40.416453,40.418461,-3.700203,-3.687680,1.08
117397326_1aaf6dac8d_19_18684820@N00.jpg,10.784407,15.343577,106.680679,120.527910,1582.63
117407151_e5ab0fb208_53_18684820@N00.jpg,10.784407,35.716649,106.680679,139.568742,4317.98
117409880_be8da6a355_37_18684820@N00.jpg,10.784407,40.758098,106.680679,-73.865430,14283.55
117418457_244e0d7f56_46_18684820@N00.jpg,10.784407,-8.583610,106.680679,111.093731,2208.28
1177618026_9cf484ed83_1039_10976003@N07.jpg,39.051451,30.288055,-94.480361,-97.730807,1018.57
118150932_baf301f1d2_34_18684820@N00.jpg,13.735383,39.916473,100.500183,116.389879,3298.57
1182903598_51bdaa7836_1385_15376845@N00.jpg,41.947553,37.560183,-72.691576,126.868079,10954.44
1183171295_73c6565f16_1175_47311799@N00.jpg,44.499489,37.805758,11.34392,-122.418411,9753.52
118469151_65ad932ce3_48_41894197861@N01.jpg,51.494797,51.512340,-0.195007,-0.096861,7.07
118489811_f07bfb2347_53_41894197861@N01.jpg,51.499473,51.507084,-0.119862,-0.096843,1.80
118511568_34404be213_49_41894197861@N01.jpg,51.499473,35.607039,-0.119862,139.936690,9576.46
118549043_489c2a4b3e_56_41894197861@N01.jpg,51.494583,51.832971,-0.202045,-2.133529,138.42
118556934_32ccc0ff16_42_41894197861@N01.jpg,51.494583,35.710181,-0.202045,139.803557,9564.57
118654486_9f20d0ae96_21_18684820@N00.jpg,13.735383,29.051462,100.500183,-80.098187,15256.97
1187469358_26459f74ff_1070_43616936@N00.jpg,42.346571,37.778089,-71.097228,-122.384425,4327.90
1190585699_2de6e84746_1076_47311799@N00.jpg,45.442037,56.143891,10.998301,10.160776,1191.42
1191410915_2c99edb131_1099_47311799@N00.jpg,45.434068,45.438294,12.34079,12.328584,1.06
1191595911_b68bf58ca5_1402_47311799@N00.jpg,45.440621,45.437649,12.321445,12.334491,1.07
1192463216_a5f06caf2c_1050_47311799@N00.jpg,45.440621,45.431779,12.321445,12.322642,0.99
1193809473_4fc475d918_1122_47311799@N00.jpg,45.456465,45.431779,12.356743,12.322642,3.82
1194828036_f64ee2efe4_1197_47311799@N00.jpg,45.435133,45.433745,12.336788,12.337425,0.16
1195826477_e2f02e85a0_1134_97522422@N00.jpg,40.17743,38.221617,44.517974,-4.727753,4194.19
1196697986_3f09d5e590_1028_40829484@N00.jpg,40.206213,40.418461,-8.419003,-3.687680,401.81
1196952297_41615841a2_1206_70323761@N00.jpg,41.520317,45.541202,-71.443115,-122.765789,4090.68
1198701343_618ff4d0d0_1058_16418049@N00.jpg,37.97443,37.963769,23.732013,23.727582,1.25
1199147355_c2b4c49248_1121_16418049@N00.jpg,37.090924,26.564367,25.370521,-81.866144,9636.00
1199232827_50d480ebb5_1089_16418049@N00.jpg,37.090924,36.771186,25.370521,-122.174605,11148.64
1199535862_d1024b2cb4_1143_70323761@N00.jpg,41.490983,29.950893,-71.315447,-90.093369,2118.16
1201299651_02e87d146d_1010_47311799@N00.jpg,46.539026,47.379299,12.138133,11.139260,120.32
120317522_749fbcec2e_34_18684820@N00.jpg,13.735383,56.143891,100.500183,10.160776,8763.86
1203237811_23e521fb8f_1224_47311799@N00.jpg,46.195517,44.052752,9.450473,9.812493,239.95
1205192842_abe51c5638_1326_47311799@N00.jpg,45.468121,55.677370,9.19532,12.561416,1159.48
1208388445_947a7b9831_1097_70323761@N00.jpg,41.484393,42.332271,-71.314954,-73.841906,229.37
120899260_27fd657739_55_57253263@N00.jpg,42.205983,42.575055,-71.328049,-81.866144,865.85
1212815991_d0db96dfae_1100_47311799@N00.jpg,45.467,40.418461,9.189891,-3.687680,1187.09
1212979628_9a198136be_1049_47311799@N00.jpg,45.917362,46.030638,9.153327,8.707645,36.67
1214032151_2bccd236cb_1431_26519935@N00.jpg,26.057708,30.079892,119.279766,31.216847,8421.10
1215157478_41bd37102c_1392_11786349@N08.jpg,13.420845,9.073922,103.871097,80.810095,2559.73
1215336556_279c61471b_1358_11786349@N08.jpg,13.749806,18.452879,100.493659,-66.141526,16146.24
1221245649_d7301c9e5e_1426_47311799@N00.jpg,47.052295,46.996093,8.30812,8.237837,8.21
1222111024_5f9bd39a03_1342_47311799@N00.jpg,47.052295,43.284825,8.30812,-6.749399,1250.14
1222946416_16db22f95d_1310_47311799@N00.jpg,46.219128,52.506538,6.107196,13.391937,874.90
1224896902_5acf368aa5_1062_48637819@N00.jpg,50.279906,39.247321,8.52539,-120.527910,8887.92
1225986996_60db89c58a_1239_92123108@N00.jpg,37.7718,37.786934,-122.454986,-122.409915,4.30
1226154195_49065b65e5_1017_65768710@N00.jpg,-33.870344,47.603776,151.225433,-122.347020,12468.18
1226778732_aa330b8a02_1359_65768710@N00.jpg,-33.870344,40.764817,151.225433,-73.912467,15995.73
122874346_d2c3b79d6a_1_69212252@N00.jpg,-33.899201,50.819538,151.191015,-0.143245,17032.99
1233312144_1c4d07b7c8_1160_70323761@N00.jpg,41.469381,43.251338,-71.297648,-4.233335,5360.42
123515458_4aa6de7f6b_41_18684820@N00.jpg,13.735383,13.712794,100.500183,100.507114,2.62
123555933_757507030c_43_18684820@N00.jpg,1.286665,13.746606,103.838653,100.518362,1432.82
123587853_a130483c5c_34_18684820@N00.jpg,1.286665,25.041566,103.838653,55.314349,5832.61
123608981_175ef3bbf1_37_18684820@N00.jpg,1.286665,50.844326,103.838653,0.552938,10823.08
123612898_c81bdbfbfe_38_18684820@N00.jpg,1.286665,52.100264,103.838653,7.848454,10303.08
1238255019_bd52b89e57_1088_42126397@N00.jpg,25.316097,24.010197,83.017673,83.592264,156.39
1239082441_bd8a278b64_1110_56945335@N00.jpg,37.933637,27.459827,58.425636,78.656894,2215.18
1239496073_6a512711e3_1288_33463080@N00.jpg,10.573547,17.673993,103.553009,102.071828,805.50
1240411287_59013dee8b_1332_33463080@N00.jpg,10.573547,23.401295,103.553009,119.417932,2205.48
1241130901_28561e7e52_1095_77235581@N00.jpg,58.20312,44.637745,-6.379559,-63.540467,4094.53
1241572527_b18d472438_1367_33463080@N00.jpg,10.573547,1.363891,103.553009,103.868005,1024.66
1241642199_db1d63975f_1336_33463080@N00.jpg,10.573547,-7.855681,103.553009,-34.862417,15443.94
1241732945_6ee69f48e8_1279_33463080@N00.jpg,10.573547,38.898604,103.553009,-77.036297,14513.70
1242046453_2804afc587_1160_33463080@N00.jpg,10.573547,17.673993,103.553009,102.071828,805.50
1242572793_a243c9a727_1035_56945335@N00.jpg,37.668976,34.435051,62.184934,38.652984,2140.00
1242610350_6171d4a56f_1233_33463080@N00.jpg,10.573547,30.066503,103.553009,-90.074677,15266.60
1242660112_8fcf13d11e_1084_11786349@N08.jpg,31.622909,10.538826,-8.001823,-66.903494,6461.49
1244486280_8b5202fc1a_1382_70323761@N00.jpg,41.304021,40.802806,-72.91782,-73.971249,104.44
1245560986_808a9e823a_1027_79756109@N00.jpg,47.543033,36.308065,-121.837702,-81.515753,3515.31
1248129431_933a98b29d_1241_33463080@N00.jpg,11.580858,12.815663,104.921321,39.981235,7039.95
1249207786_015f8f88f7_1352_33463080@N00.jpg,11.580858,24.306226,104.921321,-81.866144,15957.11
1249645106_0d8a8350ce_1080_79756109@N00.jpg,47.61166,47.661501,-122.421855,-122.735630,24.15
1249725202_7af1ec000c_1322_33463080@N00.jpg,11.554707,14.434249,104.904499,100.260012,596.39
1249792433_027b208092_1308_79756109@N00.jpg,47.57882,37.301043,-122.41295,15.406808,9690.68
1251244724_1aaa516fb3_1392_56945335@N00.jpg,33.590742,34.068354,56.911754,42.550960,1326.47
1251348239_6f573bc099_1003_11786349@N08.jpg,36.744248,20.959766,-5.17044,-103.174035,9306.53
1251466701_378c962215_1413_11786349@N08.jpg,37.176526,37.173556,-3.586564,-3.586331,0.33
1252593516_99c382dad0_1393_11786349@N08.jpg,36.717833,36.721733,-4.42646,-4.418209,0.85
1259522892_ceb36d34ca_1025_48264126@N00.jpg,-37.509044,40.428783,145.74583,-74.780519,16527.17
1259948091_17e2a9dcf9_1138_11786349@N08.jpg,18.815723,-8.583610,99.022178,111.093731,3321.82
1260199045_1e18d6e6eb_1072_11786349@N08.jpg,19.975607,37.173556,102.246665,-3.586331,9994.17
1270344796_dbc1fd0673_1103_11786349@N08.jpg,48.295871,51.057814,4.071636,3.715315,308.18
1271785262_5415d7141b_1100_59555137@N00.jpg,22.319539,22.302763,114.169996,114.173661,1.90
1274846689_de0487a42d_1006_22941966@N00.jpg,44.9805,43.590526,-93.254833,1.404825,7063.96
1277769767_0ad30d8663_1398_97522422@N00.jpg,40.488215,41.606422,45.032272,8.484247,3044.40
127865347_3ef9196bc8_54_42485416@N00.jpg,40.771636,-33.865395,-73.973693,151.216073,15991.19
1278816041_3bce7c47eb_1335_98545448@N00.jpg,51.6825,52.527791,-1.786333,0.982786,211.17
1279376988_04a72ed7d8_1132_98545448@N00.jpg,51.680333,30.066503,-1.781166,-90.074677,7322.72
1279408183_4544a317f4_1149_11786349@N08.jpg,41.01912,43.465975,28.9891,-79.560344,8217.48
1279824162_213c13300d_1393_98545448@N00.jpg,51.6825,51.260145,-1.786333,-0.844280,80.39
128000926_362e21360f_51_42485416@N00.jpg,49.299123,49.300828,-123.120861,-123.119159,0.23
128003004_89a8cb6880_44_42485416@N00.jpg,48.421155,48.424576,-123.369963,-123.364646,0.55
128198321_3e7ce3be40_1_43616936@N00.jpg,33.344116,15.215210,-118.328204,74.217933,14453.74
1285219328_b446b6a044_1308_70323761@N00.jpg,40.764677,40.756958,-73.97365,-73.987411,1.44
1286567787_c041916e0a_1075_77235581@N00.jpg,58.20312,50.841975,-6.379559,0.925090,943.34
1287254325_d7877fc5c8_1258_11786349@N08.jpg,43.52926,51.496114,5.448789,-2.107891,1050.83
1287803509_d45ce0c9c0_1023_11786349@N08.jpg,24.079536,22.249653,32.879676,31.628310,240.34
1288127209_be2c0b579b_1229_11786349@N08.jpg,25.715554,25.960395,32.657375,33.078901,50.21
1288513797_921fc7f215_1191_11786349@N08.jpg,30.050447,31.626734,31.235675,-8.024701,3732.27
1288818896_b0267a3878_1228_11786349@N08.jpg,25.697225,25.960395,32.637462,33.078901,52.99
1289028189_89ca47a3e1_1286_40279823@N00.jpg,37.059286,11.001016,15.293301,-75.713888,9361.50
1289098928_abb8d00a78_1388_11786349@N08.jpg,25.715554,25.960395,32.657375,33.078901,50.21
1289357310_26a2f53437_1001_11786349@N08.jpg,30.050447,4.442039,31.235675,28.673146,2860.22
1289716380_697417ac40_1382_11786349@N08.jpg,25.710759,47.324585,32.63832,8.576349,3198.30
1292236241_522bdec086_1335_15274769@N00.jpg,-3.349213,20.667075,36.687213,102.071828,7603.60
129509096_0a9e9e9b0f_1_42485416@N00.jpg,48.861326,48.858568,2.346954,2.353084,0.54
1296438631_17517c359d_1035_43935788@N00.jpg,38.461519,46.375171,-82.645082,5.685402,6919.25
1300123632_36361364c9_1048_50435419@N00.jpg,43.036713,47.193955,-88.241887,-117.828178,2352.30
1301398204_91d2c72016_1205_65768710@N00.jpg,48.854875,48.863936,2.347383,2.336664,1.28
130155278_0295cc4bc0_55_42485416@N00.jpg,23.163956,25.775556,-81.232738,-80.120526,311.44
1301640818_ae2a23eaef_1243_65768710@N00.jpg,48.854875,48.872320,2.347383,2.295205,4.28
130197353_352e2cc286_48_42485416@N00.jpg,45.499052,35.201050,-73.552093,-91.831833,1918.79
1302320269_fc6a307a57_1414_56249023@N00.jpg,-13.529938,7.340526,-71.952724,-70.431290,2326.76
1303949077_23dbb49738_1348_11786349@N08.jpg,-34.620424,22.181550,-58.369674,113.549041,18423.54
1304384259_3856ef14e7_1137_11786349@N08.jpg,-34.620424,39.816518,-58.369674,-75.620809,8464.33
130650021_49c1fb0df2_52_18684820@N00.jpg,37.445255,51.522870,-122.162904,-0.073389,8636.45
1319266947_876ba5b28e_1380_79039156@N00.jpg,40.706148,37.108899,17.33591,14.286112,479.13
1329253238_3b1b76a747_1288_79039156@N00.jpg,41.890361,41.890450,12.490167,12.486788,0.28
1332338678_42c42655de_1222_11786349@N08.jpg,-32.897533,39.719838,-68.833808,-105.125896,8896.77
1333746673_49d86db2c7_1246_79039156@N00.jpg,40.786195,40.978647,17.236969,16.912251,34.69
1333791140_ef6f8d0ee4_1102_9729483@N02.jpg,41.010135,55.118078,-96.303019,-2.182612,6617.95
1335712671_b5eed6419b_1076_99437479@N00.jpg,37.323826,38.441205,26.542775,14.286112,1082.02
1339265654_2c0b13ea09_1201_93455345@N00.jpg,34.691944,35.672883,135.466918,139.767764,405.76
1342064999_3bd9ab7c28_1075_11786349@N08.jpg,-32.897533,40.407960,-68.833808,-3.697826,10538.57
1343085868_18861e2149_1078_11786349@N08.jpg,-32.897533,52.372722,-68.833808,12.599500,12311.53
134325491_70d249d150_55_84498284@N00.jpg,41.893205,37.108899,12.485167,14.286112,553.94
1343470355_1f5abc0196_1166_11786349@N08.jpg,-31.397897,40.417489,-64.182472,-3.718125,10118.54
1344160892_7ba880a020_1239_11786349@N08.jpg,-33.639847,39.805332,-69.875621,-111.856859,9236.08
1344281668_415cb41e7d_1142_11786349@N08.jpg,-31.397897,40.416664,-64.182472,-3.704169,10119.35
1345358029_1664cc187f_1318_11786349@N08.jpg,-31.397897,52.373386,-64.182472,4.894064,11463.32
1346676982_dc8e17dcdb_1213_11786349@N08.jpg,-24.787124,48.851314,-65.414314,2.338434,10578.64
134738204_382d178c4c_48_96155869@N00.jpg,47.50375,40.418461,19.058532,-3.687680,1974.37
134738205_31d6fe2300_46_96155869@N00.jpg,47.50375,49.447711,19.058532,8.672332,794.81
134742472_c48a79fb05_46_96155869@N00.jpg,47.50375,48.599929,19.058532,7.739427,849.31
134748101_56f256634f_47_96155869@N00.jpg,47.50375,47.487704,19.058532,19.058335,1.78
134750510_02dcff4328_46_96155869@N00.jpg,47.50375,47.487704,19.058532,19.058335,1.78
1352223289_07789b3625_1335_24311489@N00.jpg,41.883333,40.759011,-87.6278,-73.984472,1144.96
1353805528_ef062711aa_1115_15376845@N00.jpg,41.482605,52.781387,-73.137016,-1.293189,5341.17
1353839770_690cc854a8_1267_15376845@N00.jpg,41.482605,52.106295,-73.137016,0.095948,5453.55
1356370638_0426ac7dcb_1264_23437487@N00.jpg,18.469468,38.242549,-66.119842,13.174035,7834.65
136353845_74031b3ca1_44_70323761@N00.jpg,38.881896,38.876454,-77.041046,-77.044933,0.69
136353947_c262689bc0_46_70323761@N00.jpg,38.887984,10.767383,-77.048041,106.699877,14480.00
136358852_1838d2bb1f_38_70323761@N00.jpg,36.412303,36.451882,25.42983,25.425967,4.41
136391842_68f06d661b_50_40279823@N00.jpg,39.145671,35.667845,8.307573,70.431290,5392.34
136609024_18c1c8dcb5_50_69212252@N00.jpg,41.948702,33.482455,-87.655727,-112.095330,2336.16
136609298_840a239a07_47_69212252@N00.jpg,41.948702,37.778089,-87.655727,-122.384425,2979.37
1367552397_bcb665cd04_1204_98545448@N00.jpg,28.41048,38.887033,-16.55688,-77.024781,5614.69
1368606694_ab937b7b68_1026_98545448@N00.jpg,28.41176,33.552403,-16.5357,-117.831143,9244.99
1370960903_9d221ee27f_1110_23601949@N00.jpg,50.840595,19.457486,4.3932,-99.123479,9246.80
137150404_f96a58534c_53_18684820@N00.jpg,37.809783,43.783616,-122.279205,7.351656,9622.67
137150643_a4a92b8528_52_18684820@N00.jpg,37.809783,36.771186,-122.279205,-122.174605,115.86
1371736638_5ac4bdff89_1278_23601949@N00.jpg,50.837302,50.090675,4.350435,14.406350,716.04
1375948742_e589d9e742_1191_9729483@N02.jpg,38.077495,41.876401,-97.92906,-87.677838,969.39
1386768513_361870386f_1152_70323761@N00.jpg,48.852863,51.512299,2.339122,-0.138012,344.27
1388076875_5eb2f52dba_1218_74196805@N00.jpg,51.480941,40.756958,-3.182559,-73.987411,5365.04
1388999682_0dc47349fe_1001_50435419@N00.jpg,39.946364,19.801820,-87.059569,-156.236717,6861.91
139129008_0d0fdae5b0_44_82927779@N00.jpg,-28.674172,37.526564,20.527095,-110.330881,15386.20
1395394586_9076002eee_1025_36093984@N00.jpg,45.595542,51.535846,25.552825,-0.211763,1995.21
139606509_a57318c3ed_48_14542551@N00.jpg,49.035617,46.725239,104.066791,-119.545245,8565.61
1396805906_2884c6e192_1016_70323761@N00.jpg,48.855743,48.861818,2.287843,2.316822,2.23
1397079054_476c297c47_1182_67879480@N00.jpg,55.749723,44.603294,37.624998,-123.210820,8712.21
1399334159_ded0f3866e_1173_23601949@N00.jpg,43.89715,30.066503,-69.518051,-90.074677,2375.35
1403883634_ef6873ac58_1229_30571787@N00.jpg,44.302038,39.316093,9.211682,8.836276,555.28
1404679418_601bdb6cb3_1010_11786349@N08.jpg,-25.692894,53.467228,-54.446353,-1.532822,10166.11
1404731528_7a541c7416_1438_11786349@N08.jpg,-25.692894,50.844326,-54.446353,0.552938,10070.08
140569222_85ec512f5d_45_85417391@N00.jpg,48.859294,11.335798,2.343864,104.658782,9941.01
1407798359_570d7be503_1242_11786349@N08.jpg,-34.620424,48.853542,-58.369674,2.352667,11050.79
1407883917_e96b68342f_1021_11786349@N08.jpg,-34.620424,-34.601242,-58.369674,-58.377395,2.25
1409312350_af3d22a110_1389_88483799@N00.jpg,39.395114,40.428783,-76.602344,-74.780519,193.27
141288167_7321e778af_54_85417391@N00.jpg,48.859294,48.207456,2.343864,16.356424,1032.84
1413398881_4cecb99a7b_1200_73293249@N00.jpg,51.503018,35.021764,-0.204759,135.733149,9479.18
1413521035_a30171c418_1402_73293249@N00.jpg,51.507886,41.903380,-0.128336,12.458121,1431.86
1413644279_bd885b7f3c_1349_73293249@N00.jpg,51.508373,51.512312,-0.126366,-0.126251,0.44
1417701803_884aaf3fe2_1028_15376845@N00.jpg,41.547018,33.574851,-73.029749,-86.741637,1495.82
1417732845_8f6f8f4092_1221_77235581@N00.jpg,58.20312,56.265791,-6.379559,-5.377835,223.69
1417808121_c7a24a29df_1161_15376845@N00.jpg,41.547018,55.118078,-73.029749,-2.182612,5204.36
141803382_35d0352693_45_51035632501@N01.jpg,-27.464499,45.100331,153.009681,7.639576,16385.30
1418555842_07c89e4599_1143_15376845@N00.jpg,41.547018,51.496114,-73.029749,-2.107891,5318.57
1418574240_977c307033_1371_15376845@N00.jpg,41.547018,43.711154,-73.029749,-79.335290,569.03
1418634028_059e73ebaf_1046_15376845@N00.jpg,41.547018,55.118078,-73.029749,-2.182612,5204.36
1428156208_25c84442f7_1080_22941966@N00.jpg,43.801833,25.759699,-91.252,-80.232131,2239.66
1429153870_ab4563bc6e_1252_77235581@N00.jpg,58.261277,53.309902,-6.139812,-10.091175,603.21
143699234_fe93cf7e84_55_70323761@N00.jpg,25.790946,25.775556,-80.133633,-80.120526,2.16
143709426_5d2dcad5e5_52_70323761@N00.jpg,39.094514,47.487704,-84.510312,19.058335,7785.17
143717975_c1f50a2d44_46_70323761@N00.jpg,39.905316,40.758098,-75.166236,-73.865430,145.43
